##Alpha(50mT) X DEG X DEG
0.2 -0.000103 90.532 0.5177 -5.3594
5.01 -0.00037384 91.938 0.5177 -5.2188
9.78 -0.00070572 93.657 0.51776 -5.1719
14.66 -0.00084687 94.391 0.51783 -5.2266
20.55 -0.0011063 95.743 0.51783 -5.1719
25.1 -0.0012169 96.29 0.51783 -5.2188
29.95 -0.0013542 97.001 0.51795 -5.0782
34.87 -0.0014305 97.391 0.51801 -5.1953
40.29 -0.0015412 97.946 0.51776 -5.2188
45.28 -0.001606 98.274 0.51789 -5.1016
49.72 -0.0016289 98.399 0.51795 -5.25
55.38 -0.0016213 98.329 0.51783 -5.2657
60.13 -0.0016022 98.235 0.51783 -5.2266
64.95 -0.001564 98.102 0.51776 -5.2032
70.47 -0.0014534 97.532 0.51764 -5.3282
75.53 -0.0012894 96.68 0.51764 -5.1719
80.51 -0.0011711 96.055 0.51776 -5.0703
85.78 -0.00087357 94.586 0.51764 -5.2344
89.74 -0.00073624 93.844 0.51752 -5.2813
95.07 -0.00046158 92.407 0.51752 -5.2813
100.31 -0.00029373 91.54 0.5177 -5.211
105.56 -9.1553E-5 90.485 0.51764 -5.1563
109.76 4.5777E-5 89.727 0.51789 -5.0235
115.28 0.00018311 88.993 0.5177 -5.2735
120.24 0.0003624 88.102 0.5177 -5.125
125.66 0.00043488 87.704 0.51758 -5.211
130.64 0.00048828 87.376 0.51758 -5.2032
134.96 0.00053406 87.172 0.51758 -5.211
139.98 0.00060654 86.79 0.51758 -5.2735
145.04 0.00063324 86.626 0.5177 -5.211
150.13 0.0006218 86.68 0.51764 -5.25
155.11 0.00056839 87.001 0.51764 -5.1719
160.13 0.00056839 86.985 0.51758 -5.2969
165.31 0.00043488 87.672 0.51776 -5.125
170.46 0.0002594 88.633 0.51776 -5.211
175.41 9.5368E-5 89.501 0.5177 -5.2813
180.5 -0.0002327 91.196 0.5177 -5.1641
185.59 -0.00046921 92.438 0.51783 -5.2344
189.73 -0.00066376 93.438 0.51789 -5.125
195.59 -0.00094223 94.883 0.51783 -5.1641
200.58 -0.0010948 95.641 0.51795 -5.1407
204.76 -0.0012322 96.297 0.51801 -5.125
210.64 -0.0013504 97.001 0.5177 -5.3047
215.29 -0.0014649 97.508 0.51795 -5.1328
220 -0.0015793 98.032 0.51789 -5.1875
225.07 -0.0016441 98.415 0.51783 -5.1641
230.76 -0.0017166 98.751 0.51783 -5.2032
235.66 -0.0016556 98.493 0.5177 -5.2188
240.44 -0.001648 98.454 0.5177 -5.2422
245.47 -0.0016251 98.305 0.51795 -5.0313
250.29 -0.001503 97.711 0.5177 -5.125
255.27 -0.0014191 97.258 0.5177 -5.1719
260.31 -0.0011902 96.149 0.51758 -5.2032
265.31 -0.00103 95.336 0.51764 -5.1328
270.42 -0.00078583 94.047 0.5177 -5.1797
275.43 -0.00050354 92.618 0.5174 -5.3828
280.53 -0.00034332 91.79 0.51764 -5.0703
285.7 -0.00013352 90.657 0.51752 -5.1094
289.81 -7.6295E-6 90.032 0.51758 -5.1563
295.59 0.00019074 89.024 0.51758 -5.2032
299.91 0.00032425 88.266 0.51734 -5.3282
304.84 0.00041962 87.758 0.51746 -5.1875
309.79 0.00051499 87.282 0.5174 -5.2735
315.08 0.00054932 87.094 0.51746 -5.2266
320.33 0.00057984 86.93 0.51746 -5.2422
325.3 0.00061417 86.743 0.51746 -5.2266
330.31 0.00060654 86.805 0.51752 -5.25
335.64 0.00056076 87.008 0.5174 -5.3125
340.66 0.00045777 87.547 0.51746 -5.2032
345.61 0.00041962 87.79 0.51746 -5.25
350.69 0.00029755 88.422 0.51764 -5.1719
354.75 8.7738E-5 89.501 0.51758 -5.2891
360.21 -0.00011444 90.586 0.51752 -5.2813
0.2 -0.00012207 90.626 0.51764 -5.2266
5.01 -0.00041199 92.149 0.51783 -5.1719
9.78 -0.00058747 93.063 0.51764 -5.2422
14.66 -0.00081635 94.227 0.5177 -5.1719
20.55 -0.001091 95.641 0.51776 -5.2344
25.1 -0.0011826 96.11 0.5177 -5.2969
29.95 -0.0013428 96.915 0.5177 -5.2969
34.87 -0.0014801 97.579 0.5177 -5.2813
40.29 -0.0015602 98.079 0.51764 -5.3594
45.28 -0.0015869 98.157 0.51764 -5.3282
49.72 -0.0016823 98.61 0.5177 -5.2422
55.38 -0.0016632 98.508 0.5177 -5.1953
60.13 -0.0016213 98.336 0.5177 -5.1797
64.95 -0.0015945 98.188 0.51764 -5.211
70.47 -0.0015183 97.782 0.5177 -5.125
75.53 -0.0013085 96.735 0.51764 -5.2188
80.51 -0.0010986 95.665 0.5177 -5.1172
85.78 -0.00093842 94.899 0.51758 -5.2188
89.74 -0.00070572 93.672 0.51752 -5.25
95.07 -0.00044632 92.321 0.5174 -5.3282
100.31 -0.00026322 91.336 0.51758 -5.2344
105.56 -0.00011063 90.579 0.5174 -5.2344
109.76 6.1036E-5 89.696 0.51746 -5.2735
115.28 0.00016403 89.094 0.5174 -5.2813
120.24 0.00028229 88.477 0.51746 -5.1328
125.66 0.00041962 87.79 0.51764 -5.0782
130.64 0.00047302 87.501 0.5174 -5.1797
134.96 0.00056458 86.977 0.51746 -5.2266
139.98 0.00055313 87.071 0.51758 -5.1719
145.04 0.0006218 86.711 0.51746 -5.3438
150.13 0.00066376 86.469 0.51764 -5.1485
155.11 0.00059128 86.836 0.51764 -5.1485
160.13 0.00056076 87.04 0.51758 -5.25
165.31 0.00048065 87.454 0.51764 -5.2735
170.46 0.00022507 88.782 0.51764 -5.1953
175.41 7.6294E-5 89.594 0.5177 -5.2735
180.5 -9.5368E-5 90.501 0.51746 -5.3907
185.59 -0.00037003 91.922 0.5177 -5.25
189.73 -0.00063706 93.321 0.51758 -5.2266
195.59 -0.00087738 94.586 0.51758 -5.25
200.58 -0.0010491 95.446 0.51776 -5.25
204.76 -0.0012093 96.243 0.5177 -5.3282
210.64 -0.0013733 97.086 0.51764 -5.2891
215.29 -0.0014496 97.454 0.5177 -5.2813
220 -0.001545 97.946 0.5177 -5.2266
225.07 -0.0016327 98.399 0.51758 -5.2969
230.76 -0.0016747 98.618 0.51764 -5.2891
235.66 -0.0016365 98.422 0.51746 -5.3672
240.44 -0.0016174 98.313 0.51758 -5.2813
245.47 -0.0015831 98.126 0.51758 -5.2578
250.29 -0.0014839 97.665 0.51758 -5.2188
255.27 -0.0013504 96.938 0.51764 -5.1641
260.31 -0.0011749 96.047 0.5174 -5.2735
265.31 -0.0010109 95.211 0.51746 -5.2266
270.42 -0.00071717 93.743 0.51728 -5.3125
275.43 -0.00050354 92.61 0.51746 -5.1953
280.53 -0.00027085 91.422 0.51746 -5.1719
285.7 -9.1553E-5 90.469 0.51728 -5.2266
289.81 6.8665E-5 89.61 0.51728 -5.3203
295.59 0.00019836 88.922 0.51722 -5.2344
299.91 0.00028992 88.461 0.51728 -5.336
304.84 0.00045777 87.555 0.51722 -5.375
309.79 0.00047302 87.454 0.5174 -5.2188
315.08 0.00054169 87.126 0.51746 -5.2032
320.33 0.0006218 86.696 0.51728 -5.3047
