Alpha(207mT) X DEG X DEG
0.33 -0.00028229 90.907 0.45606 1.0625
10.74 0.00022888 89.219 0.45594 1.4063
20.33 0.00049591 88.368 0.45581 1.5313
29.88 0.00068665 87.735 0.45587 1.5469
40.62 0.00076294 87.501 0.45575 1.7266
50.19 0.00076294 87.485 0.45575 1.6797
59.87 0.00041962 88.586 0.45575 1.7266
70.61 0 89.993 0.45569 1.6719
80.63 -0.00045777 91.516 0.45569 1.4453
90.17 -0.0010071 93.43 0.45575 1.2266
100.55 -0.0015488 95.297 0.45575 1.0469
110.74 -0.0018768 96.422 0.45569 0.9375
120.83 -0.0021134 97.282 0.45575 0.83594
129.94 -0.0020294 96.977 0.45581 0.83594
140.15 -0.0022431 97.751 0.45575 0.64063
150.33 -0.001854 96.368 0.45587 0.61719
160.41 -0.001442 94.899 0.45581 0.75
170.55 -0.00083161 92.751 0.45563 1.1328
180.67 3.8147E-5 89.883 0.45569 1.3438
189.81 0.00054169 88.211 0.45569 1.5703
200.44 0.0010529 86.665 0.45569 1.5703
210.07 0.001091 86.516 0.45575 1.4609
220.8 0.001297 85.868 0.45587 1.6016
230.33 0.0016327 84.938 0.45581 1.8516
240.1 0.001564 85.172 0.45581 1.8359
249.86 0.0010376 86.774 0.45587 1.6016
259.85 0.00048828 88.461 0.45606 1.3984
270.38 -6.8665E-5 90.188 0.45612 1.2031
280.55 -0.00055695 91.751 0.45606 1.0938
290.77 -0.0010681 93.391 0.45624 0.89844
299.81 -0.0012436 93.915 0.45618 0.94532
310 -0.0016937 95.391 0.45618 0.76563
320.32 -0.001709 95.54 0.45618 0.625
330.43 -0.0015869 95.172 0.45618 0.5625
340.56 -0.0013275 94.321 0.45618 0.67188
350.51 -0.00080109 92.586 0.45587 1.0859
360.33 -0.0002594 90.782 0.45581 1.3359
0.33 -6.8665E-5 90.211 0.45581 1.3828
10.74 0.00019074 89.352 0.45575 1.4922
20.33 0.00040436 88.665 0.45581 1.4609
29.88 0.00052643 88.266 0.45569 1.5625
40.62 0.00060273 87.993 0.45569 1.6563
50.19 0.00063324 87.86 0.45569 1.75
59.87 0.00035858 88.805 0.45569 1.8047
70.61 -0.00016785 90.555 0.45581 1.6016
80.63 -0.00054169 91.797 0.45569 1.4688
90.17 -0.0011139 93.774 0.45575 1.2344
100.55 -0.0014267 94.836 0.45581 1.0781
110.74 -0.0018997 96.469 0.45581 0.97657
120.83 -0.0020676 97.071 0.45581 0.92188
129.94 -0.0022354 97.657 0.45587 0.75
140.15 -0.0020981 97.29 0.45587 0.66407
150.33 -0.0019608 96.719 0.45587 0.60938
160.41 -0.0015335 95.219 0.45581 0.77344
170.55 -0.00080109 92.68 0.45569 1.0391
180.67 -1.5259E-5 90.032 0.45563 1.3516
189.81 0.00049591 88.36 0.45563 1.4688
200.44 0.00092316 87.086 0.45575 1.5156
210.07 0.0012894 85.922 0.45575 1.5625
220.8 0.0015183 85.258 0.45569 1.7344
230.33 0.0014725 85.43 0.45569 1.7969
240.1 0.0014267 85.626 0.45581 1.8125
249.86 0.0010758 86.649 0.45587 1.6563
259.85 0.00036621 88.829 0.456 1.3516
270.38 -0.00013733 90.415 0.456 1.1875
280.55 -0.00065613 92.047 0.45606 1.1094
290.77 -0.0010681 93.368 0.45624 0.98438
299.81 -0.0013809 94.391 0.45624 0.85938
310 -0.001648 95.297 0.45618 0.75782
320.32 -0.00177 95.743 0.45606 0.64063
330.43 -0.001648 95.336 0.45618 0.59375
340.56 -0.001358 94.383 0.45606 0.76563
350.51 -0.00079346 92.524 0.456 1.0156
360.33 -0.00016022 90.501 0.45594 1.3125
0.33 -0.00022888 90.727 0.456 1.3125
10.74 0.00014496 89.516 0.45587 1.4844
20.33 0.0005188 88.321 0.45581 1.5469
29.88 0.00061035 88.008 0.45581 1.6094
40.62 0.00056458 88.149 0.45575 1.6172
50.19 0.00061799 87.961 0.45575 1.6875
59.87 0.00039673 88.657 0.45569 1.8359
70.61 -9.9183E-5 90.282 0.45569 1.5859
80.63 -0.00064087 92.157 0.45581 1.4063
90.17 -0.0010452 93.555 0.45569 1.2266
100.55 -0.0015488 95.282 0.45569 1.0859
110.74 -0.0019684 96.766 0.45569 0.9375
120.83 -0.0021668 97.438 0.45581 0.92969
129.94 -0.0023117 97.93 0.45581 0.77344
140.15 -0.0022812 97.829 0.45587 0.61719
150.33 -0.0018845 96.422 0.45587 0.6875
160.41 -0.0014954 95.071 0.45581 0.78125
170.55 -0.00076294 92.532 0.45575 0.9375
180.67 -0.00015259 90.446 0.45563 1.2734
189.81 0.00051117 88.321 0.45557 1.4922
200.44 0.00093079 87.032 0.45563 1.4531
210.07 0.0011749 86.235 0.45581 1.4844
220.8 0.0012207 86.071 0.45575 1.4844
230.33 0.0013123 85.868 0.45587 1.625
240.1 0.0013504 85.821 0.45594 1.6953
249.86 0.00096131 86.969 0.45587 1.5703
259.85 0.0003891 88.782 0.45618 1.3125
270.38 -0.00017548 90.532 0.45612 1.1328
280.55 -0.00080109 92.516 0.45624 0.97657
290.77 -0.0011521 93.618 0.45618 0.94532
299.81 -0.0014725 94.68 0.45624 0.79688
310 -0.001648 95.297 0.4563 0.67188
320.32 -0.0017929 95.774 0.45624 0.63282
330.43 -0.0018845 96.149 0.45624 0.51563
340.56 -0.0013275 94.336 0.45618 0.78125
350.51 -0.00084687 92.704 0.45606 1.0625
360.33 -0.00043488 91.368 0.456 1.2656
