I1(135deg) X DEG X DEG
-2 2.0981E-5 89.391 0.96723 1.5234
-1.9 -0.00014496 93.704 0.96723 1.5234
-1.8 -0.00017166 94.586 0.96735 1.5234
-1.7 -6.6758E-5 91.782 0.96735 1.5234
-1.6 -0.000103 92.594 0.96735 1.5234
-1.5 -0.00014305 93.563 0.96735 1.5234
-1.4 -0.00018311 94.751 0.96735 1.5234
-1.3 0.00012589 86.649 0.96747 1.5234
-1.2 0.00022888 84.243 0.96729 1.5234
-1.1 0.00019074 85.118 0.96729 1.5234
-1 0.00030899 82.227 0.96735 1.5234
-0.9 0.00032616 81.633 0.96729 1.5313
-0.8 0.00027275 82.985 0.96723 1.5234
-0.7 0.00024414 83.883 0.96723 1.5234
-0.6 3.0518E-5 89.313 0.96735 1.5234
-0.5 0.00013924 86.36 0.96741 1.5234
-0.4 -1.3352E-5 90.329 0.96753 1.5234
-0.3 -2.861E-5 91.055 0.96735 1.5234
-0.2 -0.00050736 102.73 0.96747 1.5234
-0.1 -0.00069237 107.27 0.96723 1.5234
1.110223E-16 -0.00098992 113.97 0.96717 1.5313
0.1 -0.001194 118.4 0.96753 1.5234
0.2 -0.0012493 119.28 0.96766 1.5234
0.3 -0.00091744 112.2 0.96772 1.5234
0.4 -0.00063324 105.71 0.96741 1.5234
0.5 -0.00045586 101.48 0.96741 1.5234
0.6 -0.00037003 99.438 0.96735 1.5234
0.7 -0.00016022 94.102 0.96729 1.5234
0.8 -4.3869E-5 90.891 0.96723 1.5234
0.9 -4.1962E-5 91.024 0.96723 1.5234
1 -0.00017548 94.477 0.96723 1.5234
1.1 -0.0001545 93.993 0.96723 1.5234
1.2 -0.00035858 99.446 0.96741 1.5234
1.3 -0.00043679 100.96 0.96747 1.5234
1.4 -0.00018311 94.758 0.96735 1.5234
1.5 -0.00013924 93.508 0.96729 1.5234
1.6 -2.4796E-5 90.649 0.96692 1.5234
1.7 0.00015831 85.993 0.96686 1.5234
1.8 8.9646E-5 87.61 0.96711 1.5156
1.9 0.00018311 85.157 0.96717 1.5156
