I1(135deg) X DEG X DEG
1.9 0.00063324 75.313 0.96442 1.5781
1.8 0.00066567 74.532 0.96442 1.5859
1.7 0.00060845 75.633 0.96448 1.5781
1.6 0.00051499 78.016 0.96479 1.5781
1.5 0.00073815 73.243 0.96473 1.5938
1.4 0.00063515 75.477 0.9646 1.5938
1.3 0.00053788 77.485 0.96466 1.5859
1.2 0.00052453 77.876 0.9646 1.5938
1.1 0.00073815 72.993 0.96454 1.6016
1 0.00092507 69.18 0.96466 1.5859
0.9 0.00086976 70.477 0.96466 1.5859
0.8 0.00096512 68.649 0.96442 1.5938
0.7 0.00090027 69.626 0.96448 1.5859
0.6 0.00076485 72.915 0.96424 1.5781
0.5 0.00063324 75.555 0.96448 1.5781
0.4 0.00037384 81.188 0.9643 1.5781
0.3 0.00041962 80.102 0.96448 1.5781
0.2 0.00032997 82.133 0.96436 1.5781
0.1 0.00034905 81.735 0.96418 1.5859
1.110223E-16 -0.00050736 102.16 0.9643 1.5938
-0.1 -0.0019817 129.78 0.9646 1.5781
-0.2 -0.0024643 135.99 0.96454 1.5781
-0.3 -0.0015755 122.6 0.96454 1.5703
-0.4 0.00069237 74.141 0.96442 1.5859
-0.5 0.00074768 72.751 0.96442 1.5703
-0.6 0.0008545 70.485 0.96454 1.5781
-0.7 0.00090981 69.321 0.96436 1.5781
-0.8 0.00068856 74.102 0.96448 1.5781
-0.9 0.00075913 73.04 0.96442 1.5703
-1 0.00089837 69.79 0.96466 1.5703
-1.1 0.00090218 69.688 0.96448 1.5781
-1.2 0.001194 63.617 0.96424 1.5703
-1.3 0.0012112 63.586 0.96442 1.5703
-1.4 0.0013886 60.328 0.96448 1.5703
-1.5 0.0011883 64.336 0.96454 1.5703
-1.6 0.001421 59.617 0.96442 1.5703
-1.7 0.0011883 63.766 0.96442 1.5703
-1.8 0.0012131 63.571 0.96436 1.5703
-1.9 0.0011177 65.368 0.96448 1.5703
-2 0.00093842 68.704 0.96466 1.5703
