I1(135deg) X DEG X DEG
-2 2.0981E-5 89.391 0.97016 1.5703
-1.9 0.00014305 86.891 0.9701 1.5703
-1.8 2.6703E-5 89.469 0.9701 1.5703
-1.7 1.3352E-5 89.547 0.97022 1.5703
-1.6 0.00012207 87.063 0.96998 1.5703
-1.5 8.9646E-5 88.305 0.96991 1.5703
-1.4 -6.6758E-5 91.422 0.9701 1.5625
-1.3 3.8147E-5 89.008 0.96991 1.5703
-1.2 6.485E-5 88.649 0.97004 1.5703
-1.1 -0.00013352 92.836 0.97016 1.5703
-1 -5.9128E-5 91.352 0.96991 1.5703
-0.9 -0.00015831 93.344 0.96979 1.5703
-0.8 -0.00019646 94.43 0.96998 1.5703
-0.7 -4.0055E-5 90.915 0.96998 1.5625
-0.6 0 89.993 0.9701 1.5625
-0.5 -0.00022507 95.008 0.96991 1.5703
-0.4 -8.0109E-5 91.922 0.9701 1.5625
-0.3 -0.00032616 97.493 0.97016 1.5625
-0.2 -0.00043679 99.938 0.97022 1.5625
-0.1 -0.00038529 98.774 0.97016 1.5547
1.110223E-16 -0.00068856 105.02 0.97034 1.5547
0.1 -0.00086213 108.91 0.9704 1.5547
0.2 -0.001009 111.81 0.97028 1.5625
0.3 -0.00047302 100.67 0.97016 1.5703
0.4 -0.00030327 96.782 0.97022 1.5547
0.5 -0.00021362 94.891 0.97016 1.5547
0.6 -7.6295E-6 90.188 0.96998 1.5625
0.7 -0.00011063 92.391 0.97004 1.5625
0.8 -5.3406E-5 91.141 0.96998 1.5547
0.9 -7.248E-5 91.586 0.96998 1.5625
1 -2.6703E-5 90.602 0.97022 1.5547
1.1 7.8202E-5 88.336 0.9701 1.5625
1.2 -0.00017166 93.938 0.97022 1.5547
1.3 -0.00028801 96.665 0.97022 1.5547
1.4 2.4796E-5 89.086 0.9701 1.5547
1.5 0.00014305 86.805 0.96991 1.5625
1.6 1.1444E-5 89.805 0.96985 1.5547
1.7 7.6295E-6 89.883 0.97004 1.5547
1.8 -0.00011635 92.54 0.97016 1.5547
1.9 0.00010491 87.54 0.9701 1.5547
