I1(135deg) X DEG X DEG
1.9 -0.00041008 99.344 0.97016 1.5547
1.8 -0.00027085 95.93 0.9701 1.5547
1.7 -0.00016403 93.211 0.97016 1.5469
1.6 -0.00011444 92.454 0.96991 1.5547
1.5 1.9074E-5 89.618 0.96985 1.5547
1.4 1.3352E-5 89.844 0.96991 1.5469
1.3 -0.0001564 93.399 0.97016 1.5469
1.2 -7.4387E-5 91.696 0.96985 1.5625
1.1 -0.00023842 95.579 0.96973 1.5625
1 -0.00017357 93.805 0.96973 1.5703
0.9 -0.00024414 95.54 0.97022 1.5625
0.8 -3.0518E-5 90.579 0.96991 1.5625
0.7 -0.00014496 93.422 0.96973 1.5703
0.6 -0.00022888 95.415 0.96991 1.5547
0.5 -0.00028229 96.641 0.96985 1.5625
0.4 -0.00039673 99.008 0.96979 1.5703
0.3 -0.00049591 101.1 0.97016 1.5547
0.2 -0.00035477 98.079 0.96998 1.5625
0.1 -0.00065995 105.01 0.97016 1.5547
1.110223E-16 -0.001051 112.78 0.97004 1.5625
-0.1 -0.0011368 114.43 0.97016 1.5547
-0.2 -0.00103 112.67 0.97016 1.5547
-0.3 -0.0010452 112.95 0.9701 1.5547
-0.4 -0.00083733 108.48 0.97028 1.5625
-0.5 -0.00084687 109.14 0.97016 1.5625
-0.6 -0.00054169 102.33 0.97034 1.5625
-0.7 -0.0005188 101.52 0.97022 1.5625
-0.8 -0.00049973 101.42 0.9701 1.5625
-0.9 -0.00032807 97.711 0.9701 1.5547
-1 -0.00036621 98.344 0.97016 1.5547
-1.1 -0.00054932 102.26 0.97016 1.5547
-1.2 -0.0003891 99.11 0.97022 1.5469
-1.3 -9.5368E-5 92.141 0.97028 1.5547
-1.4 -0.00019836 94.508 0.9701 1.5547
-1.5 -0.00021744 94.993 0.9701 1.5547
-1.6 -0.00025559 95.751 0.97034 1.5547
-1.7 -0.00016785 93.649 0.97028 1.5547
-1.8 -8.2017E-5 91.891 0.97022 1.5547
-1.9 -0.00018311 94.36 0.96998 1.5547
-2 -0.00042916 99.633 0.9701 1.5547
