I1(135deg) X DEG X DEG
1.9 -0.0010967 113.85 0.96906 1.5859
1.8 -0.00107 113.23 0.96894 1.5859
1.7 -0.00086403 108.73 0.96888 1.5781
1.6 -0.0010414 112.68 0.96881 1.5859
1.5 -0.001009 112.13 0.969 1.5859
1.4 -0.0010242 112.22 0.969 1.5859
1.3 -0.00079537 107.77 0.96888 1.5859
1.2 -0.00077629 107.47 0.96875 1.5859
1.1 -0.00073243 106.41 0.96869 1.5938
1 -0.00081063 107.93 0.969 1.5938
0.9 -0.00081826 107.93 0.96906 1.5938
0.8 -0.0009327 110.51 0.96906 1.5938
0.7 -0.00067711 105.24 0.96912 1.6016
0.6 -0.00058937 103.43 0.96888 1.5938
0.5 -0.0009842 111.38 0.96918 1.5859
0.4 -0.00093079 110.12 0.96924 1.5781
0.3 -0.0010033 111.91 0.96912 1.5781
0.2 -0.00095749 111.28 0.96906 1.5781
0.1 -0.0013371 118.12 0.9693 1.5781
1.110223E-16 -0.0020218 129.27 0.96936 1.5781
-0.1 -0.0026455 137.05 0.96918 1.5781
-0.2 -0.0029945 140.85 0.96912 1.5859
-0.3 -0.0014954 120.91 0.96924 1.5859
-0.4 -0.0012512 116.6 0.9693 1.5781
-0.5 -0.00080109 107.73 0.96924 1.5781
-0.6 -0.00085068 108.64 0.96936 1.5781
-0.7 -0.00066376 104.98 0.96924 1.5781
-0.8 -0.00092125 110.23 0.96924 1.5781
-0.9 -0.00086213 108.84 0.96924 1.5859
-1 -0.00034332 97.821 0.96918 1.5859
-1.1 -0.00052834 102.2 0.96924 1.5859
-1.2 -0.00056839 102.67 0.96924 1.5859
-1.3 -0.00078011 107.05 0.96912 1.5859
-1.4 -0.00045014 100.31 0.969 1.5781
-1.5 -0.00038147 98.797 0.96875 1.5781
-1.6 -0.00058747 103.31 0.96881 1.5781
-1.7 -0.00070381 105.88 0.96894 1.5781
-1.8 -0.00040817 99.149 0.96881 1.5859
-1.9 -0.00064469 104.58 0.96869 1.5859
-2 -0.00056649 102.84 0.96863 1.5859
