I1(135deg) X DEG X DEG
-2 -0.00014877 93.735 0.96381 1.5313
-1.9 -2.2888E-5 90.805 0.96375 1.5313
-1.8 -4.3869E-5 91.219 0.96357 1.5391
-1.7 -0.00011826 92.844 0.96338 1.5625
-1.6 -3.2425E-5 90.735 0.96308 1.5625
-1.5 -5.7221E-5 91.227 0.96332 1.5547
-1.4 0.000103 87.336 0.96326 1.5469
-1.3 0.00010681 87.196 0.96338 1.5547
-1.2 0.00010109 87.524 0.96332 1.5469
-1.1 0.00010681 87.204 0.96363 1.5469
-1 0.00013161 86.93 0.96357 1.5469
-0.9 0.00010491 87.321 0.96375 1.5469
-0.8 0.00038719 80.751 0.96363 1.5469
-0.7 0.00030327 82.461 0.96363 1.5469
-0.6 0.00010872 87.438 0.96381 1.5469
-0.5 0.00019074 85.446 0.96387 1.5469
-0.4 0.00014114 86.469 0.96393 1.5469
-0.3 -7.6295E-6 90.188 0.96393 1.5469
-0.2 1.9074E-5 89.516 0.96387 1.5469
-0.1 -8.0109E-5 91.844 0.96381 1.5469
1.110223E-16 -0.00055504 103.22 0.96381 1.5469
0.1 -0.002182 133.2 0.96393 1.5469
0.2 -0.0027657 140.17 0.96381 1.5469
0.3 -0.0031033 143.48 0.96387 1.5469
0.4 -0.0030899 143.66 0.96357 1.5469
0.5 -7.8202E-5 91.883 0.96363 1.5469
0.6 -8.7738E-5 92.016 0.96369 1.5469
0.7 -7.8202E-5 91.852 0.96369 1.5469
0.8 1.1444E-5 89.586 0.96393 1.5469
0.9 8.7738E-5 87.641 0.96375 1.5469
1 0.00010872 87.219 0.96363 1.5469
1.1 0.0001297 86.805 0.96363 1.5469
1.2 2.0981E-5 89.469 0.96381 1.5547
1.3 0.00012779 86.829 0.96399 1.5469
1.4 0.00029755 82.836 0.96381 1.5469
1.5 0.00028229 83.368 0.96375 1.5547
1.6 0.00033188 81.915 0.96381 1.5469
1.7 0.00022125 84.68 0.96393 1.5469
1.8 0.00035477 81.376 0.96393 1.5469
1.9 0.00027847 83.227 0.96375 1.5469
