I1(135deg) X DEG X DEG
-2 -0.00016022 93.813 0.79755 1.6797
-1.9 -0.0002861 96.672 0.79755 1.6641
-1.8 -6.8665E-5 91.407 0.79712 1.6719
-1.7 -0.00026512 95.743 0.79664 1.6797
-1.6 -7.6294E-5 91.508 0.79664 1.6797
-1.5 -0.00014496 93.321 0.79664 1.6797
-1.4 -0.00016403 93.461 0.79676 1.6641
-1.3 7.4387E-5 88.618 0.79712 1.6641
-1.2 0.00024987 84.118 0.79694 1.6641
-1.1 -0.00012589 92.79 0.79737 1.6719
-1 -0.00029564 96.368 0.79755 1.6563
-0.9 -0.00014496 93.032 0.7981 1.6484
-0.8 -2.6703E-5 90.68 0.79706 1.6641
-0.7 -0.00023461 95.157 0.79731 1.6484
-0.6 -0.00013542 93.297 0.79755 1.6563
-0.5 -1.7166E-5 90.376 0.79664 1.6797
-0.4 0.00014687 86.157 0.79651 1.6797
-0.3 0.00017548 86.016 0.79596 1.6953
-0.2 3.2425E-5 89.29 0.79615 1.6797
-0.1 -0.0003643 98.313 0.797 1.6641
1.110223E-16 1.1444E-5 89.719 0.79572 1.6953
0.1 -0.00078011 107.73 0.7967 1.6797
0.2 -0.0045872 152.13 0.79773 1.6484
0.3 -0.0050545 154.4 0.79773 1.6484
0.4 -0.0050717 154.74 0.79737 1.6563
0.5 -0.0052223 154.7 0.79731 1.6563
0.6 -0.0047093 153.02 0.79773 1.6484
0.7 -0.00042725 99.032 0.79725 1.6641
0.8 -0.00019836 94.54 0.79731 1.6641
0.9 9.3461E-5 87.915 0.79737 1.6563
1 0.00015831 86.188 0.79688 1.6719
1.1 -0.00018501 94.071 0.79712 1.6719
1.2 -5.3406E-5 91.321 0.79731 1.6641
1.3 0.00026703 84.079 0.79633 1.6875
1.4 -0.00032044 97.094 0.79737 1.6641
1.5 7.6295E-6 89.579 0.79792 1.6406
1.6 -8.9646E-5 91.954 0.79755 1.6484
1.7 -4.9591E-5 91.376 0.79731 1.6563
1.8 -0.00037003 97.977 0.79792 1.6406
1.9 -0.00016022 93.602 0.79841 1.6328
