I1(135deg) X DEG X DEG
-2 0.00017738 86.016 0.96985 1.5703
-1.9 -5.3406E-5 90.977 0.96998 1.5703
-1.8 8.3924E-5 87.946 0.97016 1.5781
-1.7 -6.2943E-5 91.258 0.97016 1.5781
-1.6 -2.2888E-5 90.586 0.9704 1.5703
-1.5 8.5831E-5 88.04 0.97034 1.5703
-1.4 0.00032425 82.797 0.97022 1.5703
-1.3 0.00010491 87.711 0.9701 1.5703
-1.2 0.00015259 86.399 0.9701 1.5703
-1.1 0.0001545 86.438 0.9701 1.5703
-1 9.9183E-5 87.688 0.97022 1.5703
-0.9 0.00010872 87.516 0.97016 1.5703
-0.8 0.00019264 85.743 0.97016 1.5703
-0.7 -0.00010681 92.211 0.97052 1.5703
-0.6 -5.3406E-5 91.149 0.97046 1.5703
-0.5 -0.00014496 93.391 0.97046 1.5703
-0.4 -0.00018692 94.126 0.97034 1.5703
-0.3 -0.00039673 98.907 0.97034 1.5703
-0.2 -0.00037575 98.516 0.97028 1.5781
-0.1 -0.00051308 101.34 0.97046 1.5781
1.110223E-16 -0.00068093 104.84 0.97052 1.5781
0.1 -0.00098611 111.01 0.97046 1.5703
0.2 -0.0014 118.84 0.97052 1.5703
0.3 -0.0015164 120.9 0.97034 1.5781
0.4 -0.00049401 100.78 0.97065 1.5703
0.5 -0.0002594 95.836 0.97065 1.5781
0.6 -0.00024605 95.446 0.97065 1.5781
0.7 -1.7166E-5 90.251 0.97065 1.5703
0.8 -0.00018883 94.118 0.97083 1.5703
0.9 -0.00016403 93.469 0.97065 1.5703
1 -0.00025749 95.461 0.97065 1.5703
1.1 -8.5831E-5 92.157 0.97089 1.5625
1.2 -6.8665E-5 91.579 0.97077 1.5703
1.3 2.0981E-5 89.258 0.97071 1.5703
1.4 -3.8147E-6 90.211 0.97071 1.5703
1.5 -0.00016022 93.501 0.97071 1.5625
1.6 -0.00026894 95.907 0.97083 1.5625
1.7 -0.00029373 96.415 0.97071 1.5703
1.8 -0.00033188 97.227 0.97089 1.5625
1.9 -0.00019455 94.133 0.97083 1.5625
