I1(135deg) X DEG X DEG
1.9 3.624E-5 88.954 0.96692 1.5156
1.8 -4.0055E-5 91.032 0.96692 1.5078
1.7 -0.00010681 92.657 0.96686 1.5078
1.6 4.3869E-5 88.758 0.96692 1.5156
1.5 -8.5831E-5 92.071 0.96692 1.5078
1.4 4.0055E-5 88.954 0.9668 1.5234
1.3 0.00011826 87.079 0.9668 1.5234
1.2 0.00015831 86.024 0.96686 1.5156
1.1 -4.1962E-5 91.071 0.96686 1.5156
1 4.5777E-5 88.821 0.96674 1.5156
0.9 0.00027085 83.258 0.96662 1.5156
0.8 0.00027657 82.876 0.96668 1.5078
0.7 0.00023842 83.743 0.96662 1.5078
0.6 0.00018501 85.157 0.96674 1.5156
0.5 0.00026703 83.102 0.96686 1.5078
0.4 0.00036049 80.805 0.96674 1.5078
0.3 0.00016022 85.844 0.96668 1.5078
0.2 0.00025559 83.516 0.96668 1.5156
0.1 0.00024223 83.672 0.96662 1.5078
1.110223E-16 0.00014305 86.258 0.96662 1.5078
-0.1 -0.0001297 93.415 0.96656 1.5156
-0.2 -5.7221E-6 90.032 0.96662 1.5
-0.3 0.00017166 85.399 0.9668 1.5078
-0.4 0.00034905 80.743 0.96674 1.5078
-0.5 0.00034523 81.211 0.96686 1.5078
-0.6 0.00023842 83.672 0.96692 1.4922
-0.7 0.00056458 75.54 0.96698 1.5
-0.8 0.00049782 77.274 0.96692 1.5078
-0.9 0.00050354 77.29 0.96692 1.5
-1 0.00045014 78.118 0.9668 1.5078
-1.1 0.0004139 79.094 0.96692 1.5156
-1.2 0.00016022 85.774 0.96705 1.5
-1.3 0.00025368 83.313 0.96711 1.5
-1.4 0.00040436 79.61 0.96711 1.5
-1.5 0.00032997 81.469 0.96711 1.4922
-1.6 0.00043869 78.938 0.96698 1.4922
-1.7 0.00030709 82.016 0.96698 1.5078
-1.8 0.00047493 77.961 0.96686 1.5156
-1.9 0.00043679 78.727 0.96674 1.5078
-2 0.00041008 79.547 0.96692 1.5078
