 2.70000000e+02 1.00213132e+00 9.98939993e-01 1.00086935e+00 1.00207781e+00 9.99570482e-01 1.00051535e+00 1.00014232e+00 9.99406259e-01 1.00124747e+00 1.00078816e+00 1.00091208e+00 1.00170851e+00
 2.64980000e+02 1.00186526e+00 9.99028310e-01 1.00148378e+00 1.00196298e+00 9.99956712e-01 1.00103190e+00 1.00094919e+00 1.00051110e+00 1.00129969e+00 1.00088607e+00 1.00100461e+00 1.00219771e+00
 2.60110000e+02 1.00239738e+00 9.99484615e-01 1.00193729e+00 1.00147717e+00 1.00054483e+00 1.00131207e+00 1.00075529e+00 1.00038026e+00 1.00051637e+00 1.00171834e+00 1.00104271e+00 1.00182207e+00
 2.55180000e+02 1.00177657e+00 9.99837884e-01 1.00176174e+00 1.00147717e+00 1.00134363e+00 1.00189866e+00 1.00094919e+00 1.00083092e+00 1.00135191e+00 1.00108190e+00 1.00140741e+00 1.00219771e+00
 2.50270000e+02 1.00213132e+00 1.00038251e+00 1.00141063e+00 1.00147717e+00 1.00123829e+00 1.00115447e+00 1.00124942e+00 1.00139061e+00 1.00168265e+00 1.00188698e+00 1.00137475e+00 1.00246852e+00
 2.45330000e+02 1.00202785e+00 9.99764286e-01 1.00228840e+00 1.00137117e+00 1.00054483e+00 1.00194243e+00 1.00140579e+00 1.00082365e+00 1.00156950e+00 1.00145180e+00 1.00180477e+00 1.00266945e+00
 2.40370000e+02 1.00241216e+00 9.99926201e-01 1.00149841e+00 1.00174216e+00 1.00145774e+00 1.00141713e+00 1.00164347e+00 1.00153598e+00 1.00109080e+00 1.00172378e+00 1.00144551e+00 1.00203173e+00
 2.35270000e+02 1.00241216e+00 1.00030891e+00 1.00158619e+00 1.00110618e+00 1.00150163e+00 1.00210878e+00 1.00137451e+00 1.00125977e+00 1.00077748e+00 1.00175098e+00 1.00160881e+00 1.00187449e+00
 2.30290000e+02 1.00239738e+00 1.00055914e+00 1.00247858e+00 1.00179516e+00 1.00203708e+00 1.00231890e+00 1.00136200e+00 1.00174677e+00 1.00136932e+00 1.00255062e+00 1.00207693e+00 1.00283543e+00
 2.25270000e+02 1.00196873e+00 1.00083881e+00 1.00256635e+00 1.00142417e+00 1.00070284e+00 1.00172356e+00 1.00133073e+00 1.00184126e+00 1.00184801e+00 1.00205561e+00 1.00147273e+00 1.00208415e+00
 2.20350000e+02 1.00176179e+00 1.00083881e+00 1.00282968e+00 1.00180399e+00 1.00118562e+00 1.00184613e+00 1.00144332e+00 1.00149964e+00 1.00177839e+00 1.00155515e+00 1.00224567e+00 1.00245979e+00
 2.15310000e+02 1.00177657e+00 9.99646530e-01 1.00237617e+00 1.00255480e+00 1.00145774e+00 1.00118949e+00 1.00174980e+00 1.00144149e+00 1.00200468e+00 1.00242550e+00 1.00160881e+00 1.00299267e+00
 2.10400000e+02 1.00168788e+00 1.00047082e+00 1.00319542e+00 1.00164500e+00 1.00086084e+00 1.00194243e+00 1.00205003e+00 1.00157959e+00 1.00157820e+00 1.00152252e+00 1.00101005e+00 1.00289658e+00
 2.05500000e+02 1.00285559e+00 1.00055914e+00 1.00247858e+00 1.00202481e+00 1.00140507e+00 1.00151343e+00 1.00228146e+00 1.00127431e+00 1.00205690e+00 1.00189241e+00 1.00095018e+00 1.00230254e+00
 2.00430000e+02 1.00176179e+00 1.00022059e+00 1.00130823e+00 1.00137117e+00 1.00070284e+00 1.00146090e+00 1.00133073e+00 1.00073643e+00 1.00077748e+00 1.00135389e+00 1.00097195e+00 1.00193564e+00
 1.95440000e+02 1.00168788e+00 9.99293262e-01 1.00157156e+00 1.00024055e+00 1.00108029e+00 1.00114572e+00 1.00114309e+00 1.00074369e+00 1.00104729e+00 1.00072832e+00 1.00108626e+00 1.00122804e+00
 1.90250000e+02 1.00032802e+00 9.99131347e-01 1.00041584e+00 1.00039954e+00 1.00054483e+00 1.00006884e+00 1.00103675e+00 9.99893260e-01 1.00062081e+00 1.00042370e+00 1.00024256e+00 1.00118436e+00
 1.85250000e+02 9.99795899e-01 9.99837884e-01 1.00076694e+00 1.00039954e+00 1.00064139e+00 1.00098813e+00 1.00021738e+00 9.99987753e-01 9.99663423e-01 1.00032579e+00 9.99850647e-01 9.99961347e-01
 1.79860000e+02 1.00140704e+00 9.98410091e-01 1.00024028e+00 9.99754733e-01 9.99842598e-01 9.99657352e-01 9.99760775e-01 9.99856917e-01 1.00013341e+00 9.99754618e-01 9.98919854e-01 1.00047676e+00
 1.74800000e+02 9.98716876e-01 9.97953786e-01 9.99260114e-01 9.98791935e-01 9.98885803e-01 9.98948189e-01 9.99079002e-01 9.98955601e-01 9.99236949e-01 9.99634945e-01 9.98582374e-01 9.99096502e-01
 1.69870000e+02 9.98169974e-01 9.97600517e-01 9.99435666e-01 9.98403283e-01 9.99043806e-01 9.98422883e-01 9.98922632e-01 9.98955601e-01 9.98984546e-01 9.98770035e-01 9.98522499e-01 9.99148917e-01
 1.64840000e+02 9.97357012e-01 9.97674115e-01 9.99084561e-01 9.98244289e-01 9.99149141e-01 9.99219597e-01 9.99003945e-01 9.98563093e-01 9.98340484e-01 9.98829871e-01 9.97684241e-01 9.99253747e-01
 1.59940000e+02 9.98347348e-01 9.98145139e-01 9.99347890e-01 9.98685939e-01 9.99368589e-01 9.99324658e-01 9.99003945e-01 9.98817496e-01 9.98018452e-01 9.98623163e-01 9.97760446e-01 9.98947994e-01
 1.54840000e+02 9.98436035e-01 9.97512200e-01 9.98982156e-01 9.98677106e-01 9.99035028e-01 9.99105780e-01 9.98734988e-01 9.98025211e-01 9.98601590e-01 9.98362058e-01 9.97831208e-01 9.98240394e-01
 1.49990000e+02 9.98081287e-01 9.98233456e-01 9.98543274e-01 9.97811472e-01 9.99254476e-01 9.98746821e-01 9.98659931e-01 9.98257808e-01 9.98070674e-01 9.97964961e-01 9.97961846e-01 9.98083149e-01
 1.44980000e+02 9.97090951e-01 9.97777151e-01 9.99889177e-01 9.98738937e-01 9.98824357e-01 9.98098944e-01 9.98347191e-01 9.97719927e-01 9.97966231e-01 9.98498050e-01 9.97390307e-01 9.98415110e-01
 1.40010000e+02 9.97977819e-01 9.97320846e-01 9.98631050e-01 9.98571110e-01 9.98236235e-01 9.98265291e-01 9.97971903e-01 9.98025211e-01 9.98227338e-01 9.98329420e-01 9.97989062e-01 9.97873490e-01
 1.35230000e+02 9.98790782e-01 9.97600517e-01 9.98996785e-01 9.98306120e-01 9.98780467e-01 9.99070760e-01 9.98390974e-01 9.98032480e-01 9.99132507e-01 9.97763693e-01 9.97787662e-01 9.98353959e-01
 1.30090000e+02 9.98081287e-01 9.97762432e-01 9.98806603e-01 9.97873303e-01 9.98552241e-01 9.98519189e-01 9.98885104e-01 9.97945256e-01 9.97739939e-01 9.98443653e-01 9.97624366e-01 9.98021998e-01
 1.24980000e+02 9.98716876e-01 9.97865468e-01 9.98631050e-01 9.98235456e-01 9.99193031e-01 9.98256536e-01 9.97552831e-01 9.98345033e-01 9.98444926e-01 9.97703856e-01 9.98092483e-01 9.98563618e-01
 1.20060000e+02 9.97889133e-01 9.98778078e-01 9.98528645e-01 9.98668273e-01 9.98288903e-01 9.98685536e-01 9.99379233e-01 9.99137318e-01 9.97600682e-01 9.98073755e-01 9.98685795e-01 9.98249129e-01
 1.15310000e+02 9.99160310e-01 9.98851676e-01 9.99435666e-01 9.98359118e-01 9.98929692e-01 9.98571719e-01 9.99767030e-01 9.98919258e-01 9.98218634e-01 9.97937763e-01 9.98489839e-01 9.98135564e-01
 1.10140000e+02 9.98613408e-01 9.99307981e-01 9.98806603e-01 9.99383747e-01 9.98833135e-01 9.98475413e-01 9.98547344e-01 9.99137318e-01 9.98549369e-01 9.98329420e-01 9.98446293e-01 9.99044088e-01
 1.05310000e+02 9.98347348e-01 9.99293262e-01 9.99713625e-01 9.99489743e-01 9.99412479e-01 9.99263372e-01 9.98997690e-01 9.99806036e-01 9.98862697e-01 9.98906027e-01 9.98729341e-01 9.98249129e-01
 1.00090000e+02 9.99795899e-01 9.99572932e-01 9.99347890e-01 9.99639904e-01 9.99368589e-01 9.99219597e-01 9.99041474e-01 9.99856917e-01 9.99445834e-01 1.00002660e+00 9.99344426e-01 9.99786631e-01
 9.50700000e+01 9.99618525e-01 1.00047082e+00 1.00032806e+00 9.99383747e-01 9.99105251e-01 9.98956944e-01 9.99917145e-01 1.00024216e+00 1.00019434e+00 9.99330322e-01 9.99747225e-01 1.00031078e+00
 8.98900000e+01 1.00149573e+00 1.00011755e+00 9.99874548e-01 1.00013455e+00 1.00036927e+00 9.99377189e-01 1.00018610e+00 1.00029304e+00 9.99706941e-01 9.99531591e-01 1.00084676e+00 9.99795367e-01
 8.47700000e+01 1.00124445e+00 1.00038251e+00 1.00078157e+00 1.00046137e+00 9.98929692e-01 9.99228352e-01 1.00006726e+00 1.00064193e+00 1.00051637e+00 9.99732859e-01 1.00058004e+00 1.00065148e+00
 7.96300000e+01 1.00077145e+00 9.99926201e-01 1.00130823e+00 1.00018755e+00 1.00065017e+00 1.00023519e+00 1.00029869e+00 1.00042387e+00 1.00002897e+00 1.00009732e+00 1.00010648e+00 9.99472142e-01
 7.47400000e+01 1.00131836e+00 9.99837884e-01 9.99786772e-01 1.00013455e+00 1.00022005e+00 9.99543535e-01 1.00018610e+00 1.00109259e+00 1.00008990e+00 1.00072832e+00 1.00091208e+00 1.00010986e+00
 6.97900000e+01 1.00023933e+00 1.00055914e+00 1.00032806e+00 1.00073520e+00 1.00113296e+00 9.99963780e-01 1.00045506e+00 1.00078004e+00 1.00066433e+00 1.00095679e+00 1.00084676e+00 9.99742952e-01
 6.48900000e+01 1.00031324e+00 1.00038251e+00 1.00094249e+00 1.00024055e+00 1.00022005e+00 1.00050660e+00 9.99954674e-01 1.00095449e+00 1.00082970e+00 1.00052161e+00 1.00108082e+00 1.00043308e+00
 5.99300000e+01 1.00131836e+00 1.00119208e+00 1.00059139e+00 1.00051437e+00 1.00113296e+00 1.00045407e+00 1.00061143e+00 1.00080911e+00 1.00104729e+00 1.00122877e+00 1.00137475e+00 1.00068642e+00
 5.49500000e+01 1.00049061e+00 1.00020587e+00 1.00041584e+00 1.00067337e+00 1.00054483e+00 9.99806188e-01 1.00068023e+00 1.00082365e+00 1.00040322e+00 1.00135389e+00 1.00128766e+00 1.00122804e+00
 5.00000000e+01 1.00122967e+00 1.00145703e+00 1.00076694e+00 1.00051437e+00 1.00049217e+00 9.99963780e-01 1.00103675e+00 1.00101264e+00 1.00141284e+00 1.00115262e+00 1.00144551e+00 1.00112321e+00
 4.51000000e+01 1.00158442e+00 1.00191334e+00 1.00078157e+00 1.00110618e+00 1.00145774e+00 1.00093560e+00 1.00102424e+00 1.00166682e+00 1.00109951e+00 1.00135389e+00 1.00130943e+00 1.00118436e+00
 4.00900000e+01 1.00094883e+00 1.00189862e+00 1.00086935e+00 1.00072636e+00 1.00139629e+00 1.00087431e+00 1.00118061e+00 1.00131065e+00 1.00129969e+00 1.00085887e+00 1.00144007e+00 1.00097470e+00
