269.87 8.7738E-5 -88.438 0.62317 -0.875
264.87 -2.5749E-5 -90.36 0.62305 -0.875
260.09 -0.00023794 -93.79 0.62299 -0.86719
254.93 -0.00022507 -93.657 0.62287 -0.86719
249.97 -0.00027943 -94.547 0.62281 -0.875
244.87 -0.00038672 -96.172 0.62281 -0.875
239.88 -0.00049019 -97.696 0.62281 -0.875
235.2 -0.000731 -100.74 0.62281 -0.86719
230.31 -0.00061608 -99.774 0.62287 -0.85938
224.9 -0.00084401 -102.33 0.62275 -0.86719
220.2 -0.00075007 -102.09 0.62281 -0.86719
215.38 -0.00068045 -101.67 0.62281 -0.875
210.34 -0.00082636 -103.95 0.62275 -0.86719
204.93 -0.0010085 -106.2 0.62287 -0.88282
199.85 -0.0010867 -107.47 0.62287 -0.875
194.78 -0.0011754 -109.23 0.62305 -0.875
189.74 -0.0013318 -109.89 0.62305 -0.875
185.55 -0.0014572 -110.98 0.62299 -0.875
180.42 -0.0014334 -110.88 0.62311 -0.875
175.29 -0.0014157 -110.48 0.62317 -0.875
170.04 -0.0013695 -109.77 0.62317 -0.875
164.9 -0.0012965 -109.64 0.62323 -0.875
159.9 -0.0011025 -108.31 0.6233 -0.875
154.72 -0.0010438 -107.29 0.62323 -0.875
149.48 -0.00099707 -106.61 0.62323 -0.875
145.5 -0.00096512 -105.39 0.62323 -0.88282
139.55 -0.00092841 -104.27 0.62323 -0.88282
135.97 -0.0011344 -105.17 0.62323 -0.875
129.44 -0.00087786 -103.32 0.62336 -0.875
124.62 -0.00072527 -101.5 0.62336 -0.88282
119.7 -0.0008111 -101.56 0.62323 -0.875
115.42 -0.00079203 -100.98 0.62317 -0.88282
109.55 -0.0004859 -97.618 0.62323 -0.88282
104.54 -0.00039005 -96.29 0.62317 -0.875
100.45 -0.00026178 -94.321 0.62317 -0.88282
95.51 -0.00029278 -94.672 0.62311 -0.88282
90.32 -0.00035191 -95.376 0.62317 -0.86719
84.52 -0.00028372 -94.368 0.62305 -0.875
80.48 -3.8147E-6 -90.172 0.62293 -0.88282
74.49 -0.00035763 -95.211 0.62275 -0.875
69.54 -0.00033379 -95.251 0.62281 -0.86719
64.56 -0.00041294 -96.626 0.62281 -0.875
59.58 -0.0004344 -96.852 0.62281 -0.875
54.58 -0.0005827 -98.993 0.62293 -0.875
49.57 -0.00048638 -98.188 0.62293 -0.875
45.94 -0.0004592 -97.829 0.62287 -0.875
39.82 -0.00067044 -100.75 0.62293 -0.875
34.86 -0.00061655 -100.38 0.62287 -0.88282
30.02 -0.00056935 -100.55 0.62293 -0.88282
25.11 -0.00078822 -103.51 0.62299 -0.88282
20.19 -0.00079537 -103.87 0.62305 -0.88282
15.34 -0.00084877 -105.22 0.62311 -0.88282
10.3 -0.00094843 -106.27 0.62317 -0.88282
5.33 -0.00090599 -106.02 0.62323 -0.88282
0.42 -0.00082159 -105.32 0.62323 -0.88282
-4.52 -0.00086308 -105.48 0.62336 -0.88282
-9.57 -0.00077105 -104.12 0.62336 -0.88282
-14.52 -0.00072909 -103.23 0.62342 -0.88282
-19.73 -0.00058937 -101.34 0.62348 -0.88282
-25.48 -0.00050307 -99.657 0.6236 -0.89063
-29.58 -0.00052214 -99.118 0.62354 -0.89063
-35.46 -0.00038433 -97.227 0.62348 -0.89063
-39.57 -0.00023747 -95.008 0.6236 -0.90625
-45.07 -0.00024653 -94.672 0.6236 -0.89063
-50.15 -0.00025082 -94.547 0.6236 -0.89844
-55.22 -0.00021315 -93.672 0.6236 -0.89063
-59.97 -6.5327E-5 -91.118 0.62348 -0.90625
-64.87 8.5831E-6 -89.751 0.62354 -0.90625
-69.8 5.1022E-5 -89.157 0.62348 -0.90625
-74.74 -0.00015688 -92.719 0.62354 -0.89844
-79.72 -0.0001502 -92.407 0.62348 -0.89844
-84.89 7.5341E-5 -88.54 0.6233 -0.90625
-90.13 -3.9101E-5 -90.719 0.62323 -0.90625
269.87 -0.00027847 -94.743 0.62317 -0.90625
264.87 -0.00038529 -96.751 0.62317 -0.90625
260.09 -0.0002861 -95.188 0.62317 -0.90625
254.93 -0.00056935 -99.407 0.62311 -0.90625
249.97 -0.00069952 -101.21 0.62299 -0.90625
244.87 -0.0006609 -101.63 0.62299 -0.89844
239.88 -0.0008874 -104.53 0.62299 -0.90625
235.2 -0.0012164 -108.68 0.62287 -0.90625
230.31 -0.0013375 -109.69 0.62281 -0.90625
224.9 -0.0012574 -109.09 0.62281 -0.90625
220.2 -0.0013242 -108.85 0.62281 -0.90625
215.38 -0.0014053 -110.42 0.62281 -0.90625
210.34 -0.0012813 -110.67 0.62287 -0.90625
204.93 -0.0017524 -113.78 0.62293 -0.90625
199.85 -0.0018678 -115.67 0.62281 -0.90625
194.78 -0.0019083 -118 0.62287 -0.89844
189.74 -0.0021386 -120.48 0.62299 -0.90625
185.55 -0.0022083 -119.94 0.62287 -0.90625
180.42 -0.0022788 -121.22 0.62293 -0.90625
175.29 -0.0023174 -122.25 0.62305 -0.90625
170.04 -0.0023246 -123.19 0.62305 -0.91407
164.9 -0.0022946 -123.09 0.62305 -0.90625
159.9 -0.002336 -121.98 0.62311 -0.90625
154.72 -0.0022616 -121.81 0.62317 -0.91407
149.48 -0.0020781 -121.16 0.62311 -0.91407
145.5 -0.0022106 -120.68 0.62311 -0.90625
139.55 -0.0020094 -119.98 0.62311 -0.91407
135.97 -0.0018935 -119.19 0.62311 -0.91407
129.44 -0.0019689 -117.6 0.62299 -0.91407
124.62 -0.0019374 -117.52 0.62305 -0.91407
