##Alpha(50mT) X DEG X DEG
0.2 6.3897E-5 89.579 0.23029 0.53907
5.01 0.00030995 88.102 0.23023 0.57813
9.78 0.00076008 85.251 0.23029 0.51563
14.66 0.0007658 85.274 0.23035 0.53907
20.55 0.0005045 86.751 0.23029 0.60938
25.1 0.00094796 84.149 0.2301 0.64063
29.95 0.0010405 83.61 0.22998 0.625
34.87 0.0010519 83.54 0.23017 0.71875
40.29 0.00075722 85.368 0.22992 0.71875
45.28 0.00082493 84.891 0.23017 0.60157
49.72 0.000947 84.219 0.23023 0.53907
55.38 0.00072861 85.54 0.2301 0.6875
60.13 0.0006466 85.915 0.23017 0.72657
64.95 0.00090504 84.313 0.23029 0.57032
70.47 0.00087929 84.415 0.23035 0.5625
75.53 0.00060749 86.352 0.23017 0.83594
80.51 0.00056649 86.508 0.23029 0.71875
85.78 0.00019932 88.641 0.23047 0.60157
89.74 5.2452E-5 89.829 0.23047 0.66407
95.07 2.5749E-5 89.805 0.23047 0.47656
100.31 -0.00027752 91.751 0.23029 0.63282
105.56 -6.9619E-5 90.399 0.23029 0.63282
109.76 -0.00035 92.126 0.23029 0.67188
115.28 -0.00053788 93.376 0.23035 0.6875
120.24 -0.00054741 93.188 0.23029 0.64063
125.66 -0.00030232 91.696 0.23017 0.66407
130.64 -0.00040627 92.469 0.23029 0.75
134.96 -0.00044537 92.836 0.23017 0.67188
139.98 -0.00052071 93.149 0.23029 0.72657
145.04 -0.00037003 92.336 0.23023 0.64063
150.13 -0.00034142 92.079 0.23041 0.70313
155.11 -0.00023079 91.438 0.23035 0.71875
160.13 -0.00038815 92.352 0.23023 0.67188
165.31 -0.00016213 91.008 0.23053 0.59375
170.46 -2.0981E-5 90.126 0.23047 0.53907
175.41 0.00023842 88.485 0.23035 0.77344
180.5 0.00024414 88.508 0.23047 0.61719
185.59 0.00053978 86.555 0.23047 0.61719
189.73 0.00052834 86.68 0.23047 0.60938
195.59 0.00061703 86.196 0.23035 0.75
200.58 0.00062371 86.094 0.23029 0.77344
204.76 0.00080395 85.172 0.23041 0.69532
210.64 0.00092507 84.29 0.23035 0.57813
215.29 0.0010805 83.376 0.23047 0.625
220 0.00096989 84.251 0.23047 0.67188
225.07 0.00085259 84.711 0.23047 0.76563
230.76 0.00057507 86.446 0.23065 0.71875
235.66 0.0006485 86.047 0.23065 0.67188
240.44 0.00077439 85.141 0.23071 0.67188
245.47 0.00068856 85.704 0.23084 0.58594
250.29 0.00032807 87.938 0.23065 0.6875
255.27 0.00053597 86.782 0.23059 0.67188
260.31 0.00048638 86.844 0.23084 0.60157
265.31 0.00021362 88.633 0.23071 0.59375
270.42 1.7166E-5 89.907 0.23078 0.71875
275.43 -0.00021935 91.282 0.23078 0.64063
280.53 -0.00018692 91.118 0.23078 0.63282
285.7 -0.00034428 92.157 0.23078 0.69532
289.81 -0.00066948 94.133 0.23096 0.625
295.59 -0.00042153 92.751 0.23078 0.53907
299.91 -0.00057412 93.633 0.23065 0.64063
304.84 -0.0005169 93.235 0.23071 0.50782
309.79 -0.00067616 94.047 0.23071 0.73438
315.08 -0.00067807 94.297 0.23071 0.67188
320.33 -0.00070858 94.399 0.23084 0.4375
325.3 -0.00057316 93.454 0.23071 0.59375
330.31 -0.00047302 92.961 0.23084 0.64063
335.64 -0.00051022 93.133 0.23071 0.625
340.66 -0.00064087 93.954 0.23084 0.71875
345.61 -0.00049019 93.024 0.2309 0.67188
350.69 -0.00032711 91.922 0.23102 0.69532
354.75 -0.00027752 91.688 0.23084 0.58594
360.21 -0.00019741 91.172 0.23084 0.71094
0.2 0.00011253 89.344 0.23096 0.64063
5.01 0.00034237 87.813 0.23102 0.67969
9.78 0.00040913 87.376 0.23084 0.64063
14.66 0.00051976 86.719 0.23102 0.5
20.55 0.00066185 85.797 0.23108 0.58594
25.1 0.00063992 86.047 0.23096 0.625
