##Alpha(50mT) X DEG X DEG
0.2 0.00010681 88.907 0.54462 1.1875
5.01 0.00044632 85.407 0.54462 1.2344
9.78 0.00084305 81.579 0.54474 1.1563
14.66 0.0011559 78.454 0.5445 1.2109
20.55 0.0013695 76.305 0.54456 1.1953
25.1 0.0015717 74.524 0.54462 1.1406
29.95 0.0016747 73.649 0.54474 1.1875
34.87 0.0017815 72.665 0.54468 1.2656
40.29 0.0017128 73.11 0.54468 1.2109
45.28 0.0017586 72.993 0.5448 1.2891
49.72 0.0017128 73.227 0.54474 1.2188
55.38 0.001648 73.797 0.5448 1.2578
60.13 0.0014 76.04 0.54474 1.2344
64.95 0.0013504 76.751 0.5448 1.2422
70.47 0.0010986 79.016 0.5448 1.2344
75.53 0.00079346 81.993 0.5448 1.2344
80.51 0.00037766 86.211 0.54468 1.25
85.78 5.7221E-5 89.493 0.54505 1.2734
89.74 -0.00027466 92.719 0.54493 1.3281
95.07 -0.00064087 96.461 0.54474 1.2188
100.31 -0.00098039 99.899 0.54474 1.2656
105.56 -0.0012589 102.53 0.54474 1.3672
109.76 -0.0014267 104.09 0.5448 1.3594
115.28 -0.0014915 104.66 0.54505 1.2734
120.24 -0.0016136 105.92 0.54493 1.2734
125.66 -0.0017357 107.06 0.54487 1.3438
130.64 -0.0018273 107.98 0.54499 1.2656
134.96 -0.0017662 107.42 0.54487 1.2188
139.98 -0.0018005 107.73 0.54493 1.2969
145.04 -0.0016747 106.53 0.54487 1.2813
150.13 -0.0016785 106.48 0.54511 1.2578
155.11 -0.0014954 104.91 0.5448 1.2422
160.13 -0.0013008 103.01 0.54505 1.1719
165.31 -0.0010567 100.48 0.54511 1.1953
170.46 -0.00073243 97.344 0.54505 1.2422
175.41 -0.00041199 94.086 0.54517 1.2344
180.5 6.1036E-5 89.36 0.54505 1.2422
185.59 0.00045395 85.454 0.54517 1.2344
189.73 0.00074006 82.54 0.54511 1.1797
195.59 0.001091 79.047 0.54499 1.2891
200.58 0.0013886 76.493 0.54511 1.3906
204.76 0.0014687 75.704 0.54511 1.3594
210.64 0.0017243 73.141 0.54493 1.2891
215.29 0.001751 72.844 0.54493 1.2813
220 0.0018196 72.555 0.54511 1.3359
225.07 0.0018616 72.118 0.54511 1.3672
230.76 0.0018311 72.29 0.54493 1.4219
235.66 0.001667 73.961 0.54517 1.3672
240.44 0.0016251 74.321 0.54493 1.375
245.47 0.0014992 75.446 0.54511 1.3906
250.29 0.0013466 76.844 0.54493 1.3516
255.27 0.00093079 80.883 0.54511 1.3672
260.31 0.00080109 82.11 0.54499 1.3672
265.31 0.00017548 88.196 0.54511 1.3672
270.42 -0.00014877 91.446 0.54499 1.4453
275.43 -0.00048447 94.891 0.54511 1.4063
280.53 -0.00082016 98.157 0.54511 1.3594
285.7 -0.0010681 100.54 0.54517 1.2734
289.81 -0.0011597 101.38 0.54505 1.3906
295.59 -0.0013657 103.44 0.54499 1.4297
299.91 -0.0015068 104.81 0.54487 1.3672
304.84 -0.0016098 105.69 0.54505 1.2891
309.79 -0.0016937 106.51 0.54511 1.3438
315.08 -0.0015869 105.59 0.54511 1.2656
320.33 -0.0016975 106.59 0.54523 1.3125
325.3 -0.0016708 106.02 0.54529 1.3672
330.31 -0.0014877 104.56 0.54511 1.3672
335.64 -0.0013504 103.3 0.54511 1.3438
340.66 -0.0012169 101.98 0.54535 1.2344
345.61 -0.00090409 98.993 0.54517 1.3438
350.69 -0.00063324 96.274 0.54517 1.3203
354.75 -0.0003624 93.516 0.54517 1.3438
360.21 2.6703E-5 89.727 0.54523 1.3906
