##Alpha(50mT) X DEG X DEG
0.2 0.00015259 88.704 0.56928 2.5625
5.01 -0.00021362 91.711 0.56928 2.6094
9.78 -0.00044251 93.579 0.56916 2.6094
14.66 -0.00065232 95.266 0.56916 2.5313
20.55 -0.00086213 96.946 0.56928 2.5859
25.1 -0.00092698 97.477 0.56916 2.6484
29.95 -0.0010491 98.516 0.5694 2.5547
34.87 -0.0011101 98.946 0.56934 2.5625
40.29 -0.0011635 99.336 0.56952 2.5547
45.28 -0.0011292 99.071 0.56964 2.4688
49.72 -0.0010567 98.516 0.56964 2.4766
55.38 -0.0010567 98.461 0.56958 2.5938
60.13 -0.00092316 97.43 0.56958 2.5703
64.95 -0.0007515 96.086 0.56946 2.5625
70.47 -0.00055313 94.422 0.5694 2.6328
75.53 -0.00035095 92.821 0.5694 2.6172
80.51 -5.3406E-5 90.422 0.5694 2.6328
85.78 0.00023651 88.079 0.56934 2.6563
89.74 0.00041962 86.61 0.56946 2.5469
95.07 0.00070954 84.282 0.56928 2.6875
100.31 0.00096131 82.305 0.56934 2.625
105.56 0.0012055 80.344 0.56934 2.5234
109.76 0.0012932 79.727 0.56928 2.5391
115.28 0.0013504 79.329 0.56934 2.6172
120.24 0.0014496 78.485 0.56916 2.6953
125.66 0.001442 78.594 0.56928 2.6094
130.64 0.0014992 78.165 0.56934 2.6328
134.96 0.0015526 77.711 0.5694 2.5547
139.98 0.0014992 78.079 0.56928 2.5625
145.04 0.0014649 78.454 0.5694 2.5313
150.13 0.001442 78.626 0.5694 2.5234
155.11 0.0013046 79.586 0.5694 2.6172
160.13 0.0010605 81.493 0.56952 2.4375
165.31 0.00097657 82.227 0.56934 2.4766
170.46 0.00070954 84.266 0.56964 2.3984
175.41 0.0003891 86.821 0.56934 2.5234
180.5 8.3924E-5 89.321 0.5694 2.5156
185.59 -0.00024796 91.961 0.5694 2.6094
189.73 -0.00045395 93.665 0.56964 2.5781
195.59 -0.00073243 95.899 0.56952 2.5547
200.58 -0.00095749 97.719 0.56964 2.5234
204.76 -0.00099183 97.993 0.56971 2.5547
210.64 -0.0011635 99.407 0.56964 2.4219
215.29 -0.0012474 100.03 0.56971 2.625
220 -0.0012589 100.17 0.56946 2.625
225.07 -0.0011749 99.532 0.56946 2.5547
230.76 -0.0011444 99.243 0.56946 2.5313
235.66 -0.00098801 97.969 0.56946 2.6094
240.44 -0.00095368 97.665 0.56952 2.5313
245.47 -0.00087738 97.071 0.56946 2.5547
250.29 -0.00067139 95.399 0.56958 2.5938
255.27 -0.0004654 93.735 0.56952 2.5938
260.31 -0.00018311 91.422 0.5694 2.6563
265.31 9.5368E-5 89.243 0.56946 2.6172
270.42 0.00052262 85.821 0.56946 2.6016
275.43 0.0007782 83.743 0.56946 2.5313
280.53 0.0011063 81.196 0.56928 2.6172
285.7 0.0011673 80.79 0.56934 2.6172
289.81 0.0012817 79.836 0.56928 2.6328
295.59 0.0013924 78.938 0.56922 2.6797
299.91 0.0014534 78.454 0.56928 2.5391
304.84 0.0015907 77.485 0.56934 2.5469
309.79 0.0015488 77.711 0.56928 2.6094
315.08 0.0015526 77.821 0.56922 2.6016
320.33 0.0015679 77.704 0.56928 2.5469
325.3 0.0015945 77.469 0.56928 2.6016
330.31 0.0014458 78.586 0.56946 2.5938
335.64 0.0012894 79.836 0.56946 2.6016
340.66 0.0011368 80.961 0.5694 2.5547
345.61 0.00093079 82.446 0.5694 2.5313
350.69 0.00068283 84.454 0.56946 2.4766
354.75 0.00045777 86.344 0.56946 2.6016
360.21 0.00020599 88.344 0.56946 2.4531
0.2 0.00015259 88.743 0.56946 2.4922
5.01 -0.00016403 91.329 0.5694 2.5313
9.78 -0.00049973 94.016 0.56958 2.6563
14.66 -0.00062561 95.086 0.56958 2.5078
20.55 -0.00087357 97.016 0.56964 2.5781
25.1 -0.0010605 98.547 0.5694 2.6406
29.95 -0.0010796 98.743 0.56952 2.5859
34.87 -0.0011253 99.165 0.56958 2.5078
40.29 -0.0012131 99.813 0.56964 2.5625
45.28 -0.0011368 99.141 0.56952 2.7031
49.72 -0.0011101 98.93 0.56964 2.5938
55.38 -0.0011063 99.032 0.56971 2.4453
60.13 -0.00096512 97.79 0.56977 2.5234
64.95 -0.00080109 96.524 0.56964 2.5078
70.47 -0.00058747 94.797 0.56964 2.5313
75.53 -0.00037384 92.985 0.56964 2.5625
80.51 -0.000103 90.836 0.56971 2.5078
85.78 0.00023651 88.079 0.56971 2.4844
89.74 0.00048828 86.04 0.56971 2.6719
95.07 0.00065613 84.618 0.56946 2.6328
100.31 0.00098039 82.126 0.56946 2.5859
105.56 0.0011711 80.68 0.5694 2.7188
109.76 0.0012436 79.899 0.5694 2.5859
115.28 0.0013008 79.563 0.56934 2.6484
120.24 0.0014458 78.383 0.56928 2.5391
125.66 0.0015297 77.821 0.5694 2.6094
130.64 0.0015831 77.493 0.56928 2.6094
134.96 0.0015106 78.047 0.5694 2.5859
139.98 0.001606 77.258 0.56922 2.5859
145.04 0.0014725 78.227 0.56964 2.4844
150.13 0.0013657 79.141 0.56958 2.5625
155.11 0.0012703 79.915 0.56964 2.4219
160.13 0.0011063 81.165 0.56952 2.6484
165.31 0.00093842 82.415 0.56952 2.5156
170.46 0.00067902 84.524 0.56952 2.5
175.41 0.00044632 86.43 0.56958 2.625
180.5 8.7738E-5 89.235 0.56946 2.6328
185.59 -0.00030136 92.438 0.56971 2.6094
189.73 -0.00048065 93.868 0.56958 2.6094
195.59 -0.00072098 95.829 0.56964 2.5625
200.58 -0.00091553 97.352 0.56989 2.5469
204.76 -0.00097657 97.836 0.56977 2.6563
210.64 -0.0010834 98.758 0.56964 2.5938
215.29 -0.0012627 100.19 0.56958 2.6563
220 -0.0012169 99.829 0.56964 2.5859
225.07 -0.0011787 99.461 0.56977 2.5703
230.76 -0.0011787 99.501 0.56964 2.5625
235.66 -0.0010605 98.594 0.56971 2.5078
240.44 -0.00092698 97.43 0.56977 2.5078
245.47 -0.00081253 96.501 0.56977 2.5781
250.29 -0.00070191 95.618 0.56958 2.5391
255.27 -0.0004921 93.977 0.56971 2.5703
260.31 -0.00014877 91.18 0.56971 2.6406
265.31 0.00012589 88.938 0.56946 2.4766
270.42 0.00045395 86.313 0.5694 2.5547
275.43 0.00075913 83.938 0.56928 2.6172
280.53 0.00097657 82.18 0.56928 2.6094
285.7 0.001133 80.868 0.56903 2.6094
289.81 0.0012207 80.149 0.56916 2.4922
295.59 0.0013504 79.251 0.56934 2.6172
299.91 0.0014839 78.165 0.56916 2.6328
304.84 0.0015144 78.008 0.5691 2.6641
309.79 0.0015793 77.594 0.56897 2.6797
315.08 0.0015831 77.469 0.56934 2.5313
320.33 0.0015869 77.493 0.56946 2.5078
325.3 0.001461 78.422 0.56934 2.4922
330.31 0.0014229 78.836 0.5694 2.6484
335.64 0.001297 79.696 0.56934 2.6172
340.66 0.0011139 81.063 0.56934 2.5547
345.61 0.00091935 82.649 0.5694 2.5391
350.69 0.00065613 84.704 0.56964 2.5
354.75 0.00052262 85.766 0.56952 2.5547
360.21 0.00019074 88.469 0.56971 2.4922
0.2 0.000103 89.157 0.56952 2.4766
5.01 -0.00011444 90.938 0.56958 2.5938
9.78 -0.00040054 93.251 0.56946 2.5078
