##Alpha(50mT) X DEG X DEG
0.2 0.00014496 88.782 0.56531 2.4375
5.01 0.00034714 86.891 0.56531 2.375
9.78 0.00062561 84.633 0.56513 2.4766
14.66 0.00092316 82.094 0.56531 2.3281
20.55 0.00097275 81.586 0.56513 2.4141
25.1 0.0011177 80.399 0.56513 2.3906
29.95 0.0012245 79.618 0.56519 2.4063
34.87 0.0012207 79.469 0.56519 2.3594
40.29 0.0012856 79.001 0.56513 2.4609
45.28 0.0011826 80.016 0.56513 2.6172
49.72 0.0012131 79.743 0.56531 2.375
55.38 0.0011749 79.844 0.56519 2.3516
60.13 0.00097275 81.641 0.56531 2.4609
64.95 0.00081635 82.993 0.56525 2.3906
70.47 0.00063706 84.501 0.56537 2.4531
75.53 0.00034332 86.907 0.5655 2.4375
80.51 -4.1962E-5 90.376 0.5655 2.3359
85.78 -0.00034714 93.055 0.5655 2.3047
89.74 -0.00062561 95.391 0.56531 2.4297
95.07 -0.00085068 97.321 0.5655 2.5313
100.31 -0.0010491 99.055 0.56562 2.4141
105.56 -0.0011787 100.14 0.56556 2.4766
109.76 -0.0012283 100.63 0.5655 2.3516
115.28 -0.0013962 101.92 0.56574 2.4688
120.24 -0.0013771 101.83 0.56568 2.4063
125.66 -0.0014877 102.84 0.56543 2.3516
130.64 -0.0015412 103.2 0.5655 2.4531
134.96 -0.0014954 102.86 0.56556 2.4219
139.98 -0.0014572 102.58 0.5655 2.3203
145.04 -0.0013199 101.34 0.56574 2.4063
150.13 -0.001339 101.52 0.56531 2.4766
155.11 -0.0011368 99.852 0.56562 2.3594
160.13 -0.00096512 98.36 0.56537 2.4922
165.31 -0.00087357 97.501 0.5655 2.4375
170.46 -0.00055695 94.821 0.56556 2.4688
175.41 -0.00026703 92.305 0.5655 2.4609
180.5 -1.1444E-5 90.055 0.56525 2.3984
185.59 0.00034714 86.977 0.56543 2.3359
189.73 0.00065995 84.305 0.56531 2.3359
195.59 0.00093461 81.922 0.56531 2.5391
200.58 0.0010338 81.133 0.56531 2.3672
204.76 0.0011139 80.555 0.56513 2.4531
210.64 0.0012665 79.157 0.56519 2.4063
215.29 0.0013199 78.68 0.5655 2.2891
220 0.0013466 78.61 0.56507 2.4531
225.07 0.0013428 78.649 0.56519 2.3594
230.76 0.0012665 79.141 0.56513 2.3672
235.66 0.001194 79.836 0.56531 2.3359
240.44 0.001091 80.805 0.56501 2.4297
245.47 0.0010262 81.204 0.56507 2.3281
250.29 0.00073624 83.633 0.56507 2.3984
255.27 0.00050354 85.704 0.56507 2.4297
260.31 0.00024033 87.938 0.56519 2.3594
265.31 -1.9074E-5 90.079 0.56501 2.4141
270.42 -0.00049591 94.305 0.56501 2.4453
275.43 -0.00059128 95.118 0.56513 2.375
280.53 -0.00086594 97.43 0.56519 2.3516
285.7 -0.0010567 99.024 0.56501 2.4453
289.81 -0.0012169 100.42 0.56525 2.4531
295.59 -0.0012703 100.95 0.56519 2.3203
299.91 -0.0013733 101.79 0.56525 2.4141
304.84 -0.001442 102.22 0.56531 2.4375
309.79 -0.0014992 102.88 0.56525 2.3203
315.08 -0.001358 101.57 0.56531 2.3281
320.33 -0.0013313 101.33 0.56525 2.375
325.3 -0.0013275 101.26 0.56531 2.4141
330.31 -0.0012169 100.41 0.56537 2.3672
335.64 -0.0010491 98.93 0.56525 2.4922
340.66 -0.00103 98.844 0.56537 2.375
345.61 -0.0007515 96.493 0.56531 2.3438
350.69 -0.00053025 94.485 0.56519 2.4141
354.75 -0.00026703 92.227 0.56531 2.3828
360.21 2.2888E-5 89.852 0.56519 2.3594
0.2 -2.6703E-5 90.188 0.56513 2.4375
5.01 0.00034714 86.985 0.56507 2.2969
9.78 0.00064087 84.422 0.56519 2.3828
14.66 0.00082779 82.915 0.56507 2.4219
20.55 0.0010147 81.352 0.56501 2.4063
25.1 0.0011864 79.665 0.56501 2.2891
29.95 0.001194 79.688 0.56495 2.4531
34.87 0.0013352 78.657 0.56507 2.3906
40.29 0.0013809 78.243 0.56507 2.3906
45.28 0.0012245 79.399 0.56519 2.3438
49.72 0.001133 80.282 0.56531 2.3516
55.38 0.0010529 81.063 0.56495 2.4453
60.13 0.00092316 82.008 0.56507 2.4297
64.95 0.0007782 83.266 0.56501 2.4375
70.47 0.00051117 85.657 0.56513 2.4922
75.53 0.00030899 87.36 0.56519 2.4297
80.51 -2.6703E-5 90.141 0.56507 2.3281
85.78 -0.00027085 92.383 0.56513 2.4063
89.74 -0.00050354 94.446 0.56513 2.2969
95.07 -0.00076676 96.657 0.56519 2.3516
100.31 -0.0010338 98.907 0.56513 2.4688
105.56 -0.0012856 101.16 0.56531 2.4375
109.76 -0.0013008 101.28 0.56531 2.4219
115.28 -0.0014496 102.57 0.56537 2.2969
120.24 -0.0014343 102.34 0.56519 2.3516
125.66 -0.0014801 102.76 0.56501 2.4922
130.64 -0.0014954 102.97 0.56525 2.25
134.96 -0.001545 103.31 0.56525 2.3047
139.98 -0.0014 102.08 0.56507 2.3828
145.04 -0.0013504 101.67 0.56513 2.4531
150.13 -0.0011978 100.35 0.56543 2.3281
155.11 -0.0012322 100.67 0.56501 2.4297
160.13 -0.0010224 98.883 0.56501 2.4688
165.31 -0.00076676 96.602 0.56507 2.4063
170.46 -0.00057221 94.86 0.56519 2.4141
175.41 -0.0002594 92.266 0.56488 2.4922
180.5 4.9591E-5 89.501 0.56501 2.375
185.59 0.00041962 86.29 0.56482 2.4219
189.73 0.00064469 84.454 0.56495 2.3594
195.59 0.00096131 81.68 0.56476 2.375
200.58 0.0010376 80.985 0.56513 2.375
204.76 0.0011597 80.079 0.56501 2.3203
210.64 0.0012474 79.344 0.5647 2.3047
215.29 0.0012932 78.821 0.56446 2.4297
220 0.0012779 79.032 0.56458 2.3828
225.07 0.0012779 79.204 0.56452 2.5156
230.76 0.001236 79.485 0.56446 2.5313
235.66 0.0012436 79.313 0.56476 2.3359
240.44 0.00099564 81.469 0.56482 2.4063
245.47 0.00088883 82.485 0.56476 2.4844
250.29 0.0007515 83.501 0.56482 2.3516
255.27 0.00038147 86.649 0.5647 2.5
260.31 0.00013352 88.876 0.56452 2.4766
265.31 -0.0001297 91.094 0.56446 2.5391
270.42 -0.0003891 93.282 0.5647 2.4844
275.43 -0.00075913 96.626 0.56446 2.4141
280.53 -0.00091553 97.946 0.5647 2.4375
285.7 -0.0011063 99.508 0.56476 2.4609
289.81 -0.0012817 100.98 0.56488 2.4922
295.59 -0.0013847 101.91 0.56476 2.4141
299.91 -0.0014076 102.19 0.56482 2.3438
304.84 -0.0014954 102.84 0.56488 2.3047
309.79 -0.0014877 102.73 0.56501 2.3984
315.08 -0.001461 102.59 0.56495 2.4531
320.33 -0.0014763 102.68 0.56476 2.4297
325.3 -0.001503 102.85 0.56488 2.3594
330.31 -0.0011826 100.25 0.56476 2.2813
335.64 -0.0011787 100.13 0.56458 2.4453
340.66 -0.00103 98.836 0.56464 2.375
345.61 -0.00076676 96.657 0.5647 2.3203
350.69 -0.0005951 95.18 0.56464 2.2891
354.75 -0.00030518 92.618 0.56458 2.3516
360.21 -0.00019455 91.641 0.56452 2.2969
0.2 -5.3406E-5 90.422 0.5644 2.3516
5.01 0.00030518 87.407 0.56458 2.4297
9.78 0.0005951 84.813 0.5647 2.3203
14.66 0.00072861 83.633 0.56458 2.4297
20.55 0.00099946 81.399 0.56446 2.4375
25.1 0.0011063 80.586 0.56458 2.4609
29.95 0.0011864 79.727 0.5644 2.4063
34.87 0.0012474 79.399 0.56434 2.5234
40.29 0.0012627 79.336 0.56427 2.5078
45.28 0.0012627 79.157 0.56446 2.3984
49.72 0.001194 79.719 0.56427 2.4219
55.38 0.0010376 81.165 0.5644 2.4297
60.13 0.00093079 81.969 0.56458 2.4219
64.95 0.00080872 82.93 0.5644 2.3984
70.47 0.00052262 85.469 0.56452 2.4063
75.53 0.00029755 87.501 0.56464 2.4688
80.51 3.8147E-5 89.618 0.56446 2.4688
85.78 -0.00040054 93.454 0.56464 2.4531
89.74 -0.00053406 94.633 0.56464 2.5469
95.07 -0.00083542 97.321 0.56446 2.5078
100.31 -0.00095749 98.336 0.56458 2.4922
105.56 -0.0012016 100.38 0.5647 2.4922
109.76 -0.0013352 101.57 0.56476 2.4141
115.28 -0.0014267 102.33 0.56446 2.375
120.24 -0.001461 102.5 0.56464 2.3906
125.66 -0.0014687 102.59 0.56458 2.4297
130.64 -0.001545 103.31 0.56452 2.3906
134.96 -0.0014725 102.7 0.56446 2.4297
139.98 -0.0015984 103.7 0.56464 2.3516
145.04 -0.001339 101.52 0.56476 2.3125
150.13 -0.0013275 101.52 0.56458 2.3984
155.11 -0.0013161 101.35 0.56464 2.3516
160.13 -0.0011368 99.844 0.56464 2.4219
165.31 -0.0008049 96.977 0.56452 2.3203
170.46 -0.00066758 95.79 0.5644 2.375
175.41 -0.00032425 92.782 0.56458 2.4375
180.5 5.3406E-5 89.571 0.56446 2.5156
185.59 0.00042343 86.274 0.56446 2.4297
189.73 0.00056458 85.079 0.56446 2.3672
195.59 0.00089264 82.454 0.5644 2.375
200.58 0.0010262 81.196 0.56427 2.4141
204.76 0.0011177 80.36 0.56409 2.4766
210.64 0.0011253 80.368 0.56403 2.3984
215.29 0.0012283 79.547 0.5644 2.4297
220 0.0013466 78.422 0.5644 2.3438
225.07 0.0012512 79.29 0.56421 2.375
230.76 0.0012322 79.641 0.56434 2.4531
