##Alpha(50mT) X DEG X DEG
0.2 0.0001297 88.93 0.56513 2.5078
5.01 0.00027847 87.758 0.56513 2.5547
9.78 0.00057221 85.493 0.56525 2.5313
14.66 0.00076294 83.946 0.56556 2.4531
20.55 0.00095368 82.43 0.56543 2.4609
25.1 0.0011063 81.391 0.56574 2.3594
29.95 0.0011597 80.907 0.56574 2.4844
34.87 0.0012016 80.54 0.56568 2.3906
40.29 0.0011864 80.782 0.56562 2.4297
45.28 0.0012589 80.133 0.5655 2.4297
49.72 0.0011826 80.633 0.5655 2.3984
55.38 0.0010872 81.407 0.5655 2.3906
60.13 0.0010376 81.899 0.56543 2.4609
64.95 0.00089646 82.915 0.5655 2.4141
70.47 0.00065995 84.751 0.5655 2.4766
75.53 0.00045395 86.493 0.56568 2.5078
80.51 0.00022125 88.227 0.5655 2.4766
85.78 -4.1962E-5 90.258 0.5655 2.4766
89.74 -0.00030899 92.399 0.56543 2.4375
95.07 -0.00053406 94.251 0.56537 2.4453
100.31 -0.00069809 95.563 0.56543 2.3203
105.56 -0.00088883 96.993 0.56531 2.4609
109.76 -0.00099183 97.79 0.56537 2.5547
115.28 -0.0010758 98.454 0.56525 2.5469
120.24 -0.0012856 100.17 0.56519 2.4844
125.66 -0.0013504 100.66 0.56513 2.5078
130.64 -0.0013809 100.97 0.56537 2.3828
134.96 -0.0013313 100.51 0.56513 2.4844
139.98 -0.0013352 100.48 0.56525 2.4609
145.04 -0.0013313 100.48 0.56501 2.4766
150.13 -0.0012589 99.969 0.56525 2.3516
155.11 -0.0011292 99.008 0.56507 2.375
160.13 -0.00092698 97.251 0.56537 2.4141
165.31 -0.00087738 96.946 0.56543 2.4141
170.46 -0.00055313 94.321 0.56525 2.3984
175.41 -0.00034332 92.696 0.56525 2.4922
180.5 -3.4332E-5 90.282 0.56537 2.4453
185.59 0.00020981 88.329 0.5655 2.4688
189.73 0.00051117 85.922 0.56537 2.5
195.59 0.00068665 84.571 0.56543 2.3984
200.58 0.00081635 83.633 0.56556 2.4297
204.76 0.0010147 81.977 0.5655 2.4297
210.64 0.0011177 81.165 0.56537 2.4453
215.29 0.0012322 80.493 0.5655 2.4219
220 0.0012131 80.516 0.56543 2.3281
225.07 0.0011368 80.938 0.56537 2.3906
230.76 0.001133 81.102 0.5655 2.3594
235.66 0.0011215 81.29 0.56543 2.4531
240.44 0.0010262 81.946 0.56562 2.5
245.47 0.00088501 83.001 0.56556 2.4063
250.29 0.00064469 84.922 0.56537 2.3828
255.27 0.00059891 85.243 0.56568 2.3125
260.31 0.00035858 87.141 0.56537 2.4531
265.31 0.00011444 89.079 0.56531 2.4531
270.42 -0.00018311 91.446 0.56537 2.5078
275.43 -0.00053025 94.204 0.56525 2.5
280.53 -0.00068665 95.376 0.56543 2.5469
285.7 -0.0008545 96.711 0.56543 2.3828
289.81 -0.00093842 97.485 0.56495 2.5156
295.59 -0.0010758 98.43 0.56501 2.5625
299.91 -0.0011368 98.915 0.56501 2.4453
304.84 -0.0011673 99.196 0.56513 2.3984
309.79 -0.0011253 98.907 0.56513 2.3984
315.08 -0.0012245 99.626 0.56519 2.4844
320.33 -0.0011902 99.36 0.56531 2.5078
325.3 -0.0011482 99.024 0.56537 2.4297
330.31 -0.0010338 98.172 0.56525 2.3516
335.64 -0.00103 98.157 0.56531 2.3672
340.66 -0.00086976 96.891 0.56543 2.4297
345.61 -0.00070191 95.516 0.56556 2.375
350.69 -0.0005188 94.071 0.56543 2.4609
354.75 -0.00026703 92.172 0.56556 2.3203
360.21 7.6295E-6 89.883 0.56556 2.375
0.2 7.6294E-5 89.391 0.56556 2.4297
5.01 0.00019455 88.407 0.56556 2.4766
9.78 0.00046921 86.274 0.56568 2.3984
14.66 0.00073243 84.219 0.56568 2.4688
20.55 0.00091553 82.797 0.56574 2.3672
25.1 0.00091553 82.782 0.56556 2.4922
29.95 0.0010872 81.501 0.56574 2.375
34.87 0.0011559 80.961 0.56556 2.4766
40.29 0.0011177 81.243 0.56556 2.5391
45.28 0.001091 81.501 0.5655 2.5781
49.72 0.0011101 81.344 0.56574 2.5156
55.38 0.0010452 81.758 0.5658 2.4766
60.13 0.00091172 82.813 0.56574 2.4766
64.95 0.00082016 83.626 0.56574 2.5313
70.47 0.0006485 84.836 0.56574 2.375
75.53 0.00044632 86.391 0.56568 2.3594
80.51 0.00011063 89.094 0.56562 2.4375
85.78 -0.00015259 91.235 0.56568 2.4219
89.74 -0.00038529 93.024 0.56556 2.5234
95.07 -0.00058365 94.618 0.56562 2.4297
100.31 -0.00080872 96.415 0.56568 2.3984
105.56 -0.00095368 97.586 0.5655 2.2969
109.76 -0.0011025 98.696 0.56556 2.5234
115.28 -0.0012131 99.508 0.56568 2.4766
120.24 -0.0012817 100.12 0.56556 2.4375
125.66 -0.0013924 101.06 0.56543 2.375
130.64 -0.0013657 100.73 0.56586 2.375
134.96 -0.0014801 101.87 0.56562 2.3984
139.98 -0.0014458 101.44 0.56568 2.3828
145.04 -0.0012932 100.14 0.5658 2.375
150.13 -0.0013123 100.28 0.56574 2.4531
155.11 -0.0011635 99.243 0.56556 2.4219
160.13 -0.00103 98.219 0.56568 2.4688
165.31 -0.00092698 97.29 0.56574 2.5
170.46 -0.00060654 94.829 0.56586 2.4297
175.41 -0.00040436 93.211 0.56592 2.4453
180.5 -0.00011444 90.844 0.56574 2.4766
185.59 0.00016785 88.665 0.56586 2.3516
189.73 0.0004654 86.29 0.5658 2.4531
195.59 0.00064469 84.797 0.56586 2.4063
200.58 0.00082398 83.516 0.56611 2.4531
204.76 0.0008812 83.102 0.56598 2.4531
210.64 0.00098801 82.157 0.56592 2.5234
215.29 0.0010796 81.368 0.5658 2.4609
220 0.001133 81.165 0.56611 2.4609
225.07 0.0011902 80.641 0.5658 2.5078
230.76 0.0010834 81.407 0.56586 2.4063
235.66 0.0010643 81.657 0.5658 2.5313
240.44 0.0010071 82.149 0.56586 2.5078
245.47 0.00095368 82.501 0.56592 2.4688
250.29 0.00077057 83.922 0.56592 2.4844
255.27 0.00053788 85.821 0.56586 2.4531
260.31 0.00029755 87.657 0.5658 2.5625
265.31 -1.1444E-5 90.047 0.56568 2.4922
270.42 -0.00026703 92.071 0.5658 2.5469
275.43 -0.00046158 93.688 0.56556 2.5078
280.53 -0.00069046 95.508 0.5658 2.4609
285.7 -0.00090409 97.094 0.5658 2.5469
289.81 -0.0010033 97.915 0.56568 2.5234
295.59 -0.0011521 99.141 0.56562 2.5313
299.91 -0.0010948 98.649 0.56556 2.4766
304.84 -0.0012665 99.915 0.56574 2.5156
309.79 -0.0012093 99.524 0.56586 2.4297
315.08 -0.001236 99.743 0.56556 2.5625
320.33 -0.0011864 99.313 0.56574 2.4375
325.3 -0.0011787 99.227 0.56592 2.5547
330.31 -0.0010986 98.649 0.56568 2.5469
335.64 -0.00099946 97.836 0.5658 2.5
340.66 -0.00090409 97.102 0.56586 2.5156
345.61 -0.00068665 95.43 0.5658 2.5078
350.69 -0.00046921 93.704 0.56586 2.4844
354.75 -0.00035858 92.844 0.56592 2.4609
360.21 -8.7738E-5 90.711 0.56604 2.5313
0.2 1.1444E-5 89.915 0.56592 2.5234
5.01 0.00031662 87.493 0.56604 2.5
9.78 0.00054932 85.61 0.56611 2.4141
14.66 0.00062943 85.016 0.56617 2.5156
20.55 0.00091553 82.852 0.56611 2.5547
25.1 0.0010147 81.93 0.56623 2.4531
29.95 0.0010796 81.485 0.56629 2.5078
34.87 0.0011444 81.04 0.56629 2.5078
40.29 0.0011292 81.086 0.56623 2.5234
45.28 0.0010872 81.368 0.56617 2.5313
49.72 0.0010872 81.422 0.56617 2.5391
55.38 0.0010605 81.68 0.56623 2.4766
60.13 0.00099564 82.172 0.56617 2.5938
64.95 0.00078202 83.782 0.56623 2.5078
70.47 0.00059128 85.383 0.56641 2.4531
75.53 0.00037766 86.985 0.56623 2.6563
80.51 0.00023651 88.063 0.56617 2.6016
85.78 -0.00011063 90.891 0.56611 2.5469
89.74 -0.00039673 93.165 0.56617 2.5703
95.07 -0.0005455 94.321 0.56604 2.4844
100.31 -0.0008812 96.946 0.56617 2.4609
105.56 -0.00099946 97.899 0.56611 2.5703
109.76 -0.0010643 98.43 0.56617 2.4844
115.28 -0.0011711 99.211 0.56611 2.5391
120.24 -0.0012665 100.06 0.56592 2.5078
125.66 -0.0013771 100.88 0.56604 2.6328
130.64 -0.0014229 101.27 0.56611 2.5234
134.96 -0.0014267 101.26 0.56604 2.5234
139.98 -0.0013847 101 0.56617 2.4688
145.04 -0.0013046 100.4 0.56611 2.4453
150.13 -0.0012436 99.829 0.56604 2.5938
155.11 -0.0011902 99.446 0.56617 2.5547
160.13 -0.0010071 98.055 0.56604 2.5313
165.31 -0.00082779 96.571 0.56598 2.5078
170.46 -0.00061799 94.844 0.56617 2.5391
175.41 -0.00041199 93.313 0.56629 2.5547
180.5 -0.00010681 90.844 0.56617 2.5625
185.59 9.9183E-5 89.141 0.56617 2.5313
189.73 0.00030899 87.54 0.56617 2.5
195.59 0.00060654 85.126 0.56629 2.4453
200.58 0.00078965 83.704 0.56623 2.5
204.76 0.00091172 82.743 0.56635 2.4531
210.64 0.0010872 81.469 0.56635 2.5781
215.29 0.001133 81.086 0.56647 2.4063
220 0.0011215 81.157 0.56641 2.5313
225.07 0.0010681 81.61 0.56641 2.5078
230.76 0.0012131 80.547 0.56653 2.5078
235.66 0.0010834 81.422 0.56623 2.5859
240.44 0.00094223 82.555 0.56617 2.5781
245.47 0.00081635 83.571 0.56611 2.5547
250.29 0.00068283 84.532 0.56604 2.4531
255.27 0.00050354 85.961 0.56629 2.4844
260.31 0.00024796 88.102 0.56659 2.5078
265.31 5.3406E-5 89.571 0.56623 2.5
270.42 -0.00029755 92.344 0.56629 2.4766
275.43 -0.00047302 93.704 0.56623 2.5781
280.53 -0.0007515 96.032 0.56604 2.5391
285.7 -0.00091172 97.196 0.56611 2.4922
289.81 -0.0010071 97.93 0.56604 2.5781
295.59 -0.0011559 99.133 0.56623 2.4844
299.91 -0.0011902 99.415 0.56635 2.5234
304.84 -0.001236 99.735 0.56617 2.5938
309.79 -0.0012627 99.915 0.56598 2.6641
315.08 -0.0013352 100.56 0.56617 2.5469
320.33 -0.0012665 100.05 0.56604 2.5938
325.3 -0.0012436 99.836 0.56623 2.4297
330.31 -0.0011673 99.235 0.56617 2.5313
335.64 -0.00103 98.157 0.56629 2.4844
340.66 -0.00083924 96.657 0.56611 2.4766
345.61 -0.00083924 96.657 0.56611 2.5
350.69 -0.00057984 94.602 0.56611 2.4766
354.75 -0.00029755 92.352 0.56617 2.4219
360.21 -0.00015259 91.172 0.56623 2.4453
0.2 -0.00010681 90.797 0.56641 2.5078
5.01 0.00020599 88.352 0.56641 2.5781
9.78 0.00047302 86.243 0.56647 2.5781
14.66 0.00060654 85.102 0.56641 2.5547
20.55 0.00078965 83.704 0.56629 2.4766
25.1 0.00090409 82.852 0.56647 2.5703
29.95 0.0010948 81.305 0.56647 2.4609
34.87 0.0010109 81.868 0.56653 2.4844
40.29 0.0010719 81.602 0.56659 2.5313
45.28 0.0011063 81.352 0.56653 2.6172
49.72 0.001133 80.985 0.56653 2.4844
55.38 0.00097657 82.196 0.56641 2.5313
60.13 0.00091172 82.852 0.56641 2.5469
64.95 0.00081253 83.61 0.56647 2.6328
70.47 0.00057221 85.43 0.56647 2.5938
75.53 0.00028992 87.688 0.56653 2.6016
80.51 0.00012207 89.055 0.56653 2.4375
85.78 -0.00014496 91.11 0.56653 2.5469
89.74 -0.00042343 93.352 0.56659 2.4766
95.07 -0.00068283 95.477 0.56641 2.4922
100.31 -0.00078583 96.251 0.56629 2.5703
105.56 -0.00099183 97.829 0.56641 2.5469
109.76 -0.0011521 99.079 0.56647 2.4922
115.28 -0.0012398 99.813 0.56647 2.5234
120.24 -0.0013275 100.64 0.56623 2.5
125.66 -0.0015335 102.2 0.56635 2.4766
130.64 -0.001461 101.6 0.56629 2.5156
134.96 -0.0014915 101.92 0.56635 2.4922
139.98 -0.0015412 102.32 0.56604 2.5938
145.04 -0.0014534 101.49 0.56635 2.5078
150.13 -0.0012932 100.25 0.56641 2.4766
155.11 -0.0012169 99.719 0.56623 2.4766
160.13 -0.0010872 98.704 0.56635 2.4531
165.31 -0.00093842 97.547 0.56623 2.4609
170.46 -0.00067902 95.336 0.56641 2.5938
175.41 -0.00042343 93.313 0.56653 2.5391
180.5 -9.5368E-5 90.735 0.56653 2.5547
185.59 0.00016022 88.719 0.56653 2.4766
189.73 0.00040817 86.727 0.56647 2.5078
195.59 0.00063324 84.969 0.56647 2.5313
200.58 0.00083161 83.469 0.56665 2.4922
204.76 0.0009079 82.758 0.56653 2.5156
210.64 0.00099946 82.055 0.56653 2.5313
215.29 0.0010529 81.743 0.56671 2.4922
220 0.0011253 81.126 0.56665 2.4531
225.07 0.0011482 80.868 0.56659 2.4609
230.76 0.0011978 80.563 0.56659 2.3984
235.66 0.0010605 81.711 0.56641 2.5391
240.44 0.00099946 82.165 0.56647 2.5078
245.47 0.00087357 83.008 0.56659 2.4219
250.29 0.00068665 84.633 0.56647 2.5625
255.27 0.00052643 85.876 0.56659 2.5313
260.31 0.00030136 87.555 0.56653 2.5
265.31 2.2888E-5 89.782 0.56653 2.5391
270.42 -0.0002594 92.071 0.56635 2.5469
275.43 -0.0005188 94.133 0.56635 2.5
280.53 -0.00079346 96.266 0.56629 2.4609
285.7 -0.00092316 97.227 0.56635 2.5313
289.81 -0.00095368 97.516 0.56629 2.5078
295.59 -0.0010834 98.579 0.56617 2.5391
299.91 -0.0011902 99.415 0.56629 2.4531
304.84 -0.0011711 99.204 0.56604 2.6406
309.79 -0.0012436 99.836 0.56611 2.4766
315.08 -0.0012589 99.883 0.56623 2.5313
320.33 -0.001236 99.727 0.56629 2.4844
325.3 -0.0011864 99.368 0.56623 2.4844
330.31 -0.001133 98.922 0.56617 2.5078
335.64 -0.0011368 98.993 0.56629 2.5
340.66 -0.0008812 96.969 0.56641 2.5625
345.61 -0.00082398 96.555 0.56623 2.5391
350.69 -0.00055695 94.399 0.56635 2.5078
354.75 -0.00039673 93.165 0.56659 2.4297
360.21 1.1444E-5 89.883 0.56647 2.4609
0.2 0 89.969 0.56635 2.4297
