Alpha(207mT) X DEG X DEG
0.33 -2.0981E-5 92.094 0.14374 0.61719
4.95 -1.3352E-5 91.321 0.14374 0.5
10.74 3.8147E-5 85.922 0.14374 0.48438
15.51 -7.6295E-6 90.758 0.14374 0.5
20.33 -4.5777E-5 94.915 0.14374 0.60938
25.03 -6.485E-5 97.352 0.14368 0.59375
29.88 -7.6294E-5 98.438 0.14374 0.5625
35.78 -0.00014687 106.46 0.14374 0.57813
40.62 -7.6294E-5 98.36 0.1438 0.66407
45.24 -0.0001545 106.71 0.14386 0.66407
50.19 -0.00017357 109.29 0.14374 0.80469
55.1 -0.00013924 105.84 0.1438 0.82032
59.87 -0.00019455 111.39 0.14374 0.85157
65.74 -0.00025368 117.56 0.1438 0.82813
70.61 -0.00029183 120.52 0.14386 0.66407
75.67 -0.00029183 120.42 0.14392 0.63282
80.63 -0.00031471 122.64 0.14392 0.5625
84.84 -0.00031471 122.36 0.14392 0.55469
90.17 -0.00033951 123.9 0.14398 0.44531
95.43 -0.00032616 123.5 0.14392 0.44531
100.55 -0.00033951 123.95 0.14392 0.3125
105.52 -0.00031662 122.12 0.14398 0.27344
110.74 -0.00031853 122.65 0.14392 0.14063
115.67 -0.00033188 123.59 0.14392 0.17188
120.83 -0.00030899 121.66 0.14392 0.19531
124.87 -0.00027275 118.67 0.14392 0.11719
129.94 -0.00023079 114.54 0.14392 0.14844
134.97 -0.00025177 116.63 0.14392 0.085938
140.15 -0.00024987 116.71 0.14386 -0.015625
145.31 -0.00018501 110.26 0.14392 -0.078126
150.33 -0.00024605 115.79 0.14392 -0.054688
155.35 -0.00013733 105.28 0.14392 0
160.41 -0.00013352 104.83 0.14392 0.125
165.43 -6.8665E-5 97.852 0.14386 0.33594
170.55 -5.1499E-5 95.516 0.14392 0.39063
175.58 -5.9128E-5 96.711 0.14386 0.53907
180.67 -3.4332E-5 93.579 0.14392 0.52344
185.75 -2.861E-5 93.094 0.14386 0.76563
189.81 -7.4387E-5 98.149 0.14386 0.61719
195.65 -3.4332E-5 94.016 0.14386 0.5625
200.44 -3.8147E-6 90.376 0.14392 0.57813
205.23 -6.8665E-5 97.641 0.14386 0.57813
210.07 -0.00012207 103.71 0.14386 0.57813
215.02 -0.00010681 102.03 0.14386 0.6875
220.8 -0.0001297 104.17 0.14386 0.63282
225.5 -0.00016022 107.91 0.14386 0.64844
230.33 -0.00019836 111.83 0.1438 0.74219
235.29 -0.00022507 114.12 0.14374 0.82813
240.1 -0.0002327 115.38 0.14374 0.80469
244.97 -0.00026512 118.41 0.14374 0.76563
249.86 -0.00031471 122.68 0.14374 0.58594
254.93 -0.00034332 124.44 0.14368 0.60938
259.85 -0.0003624 126.23 0.14374 0.5625
265.19 -0.00035477 125.79 0.14374 0.47656
270.38 -0.0003643 126.55 0.14368 0.47656
275.55 -0.0003624 126.23 0.14374 0.33594
280.55 -0.00032807 123.11 0.1438 0.33594
285.57 -0.00035858 125.46 0.1438 0.19531
290.77 -0.00029183 119.96 0.1438 0.27344
295.75 -0.00030518 122.02 0.14374 0.11719
299.81 -0.00028038 119.59 0.14386 0.17969
304.92 -0.0002842 119.45 0.14386 0.125
310 -0.00023461 114.7 0.14392 0.046875
315.24 -0.00021935 113.52 0.14392 -0.03125
320.32 -0.00024033 115.79 0.1438 0.0078126
325.41 -0.00018501 110.3 0.1438 0.0078126
330.43 -0.00016022 107.27 0.14386 -0.015625
335.31 -0.00013161 104.43 0.14386 -0.015625
340.56 -8.5831E-5 99.735 0.14374 0.085938
345.36 -0.00010491 101.59 0.14374 0.25781
350.51 -4.0055E-5 94.61 0.14374 0.4375
355.65 -2.6703E-5 93.063 0.14374 0.35938
360.33 -5.7221E-6 90.376 0.14374 0.52344
0.33 -2.6703E-5 92.844 0.14374 0.57813
4.95 0 89.993 0.14374 0.5625
10.74 1.9074E-6 89.993 0.14374 0.67188
15.51 -5.3406E-5 96.266 0.14374 0.74219
20.33 -7.248E-5 97.961 0.1438 0.51563
25.03 -3.624E-5 94.391 0.14386 0.64844
29.88 -6.6758E-5 97.43 0.14374 0.75
35.78 -9.5368E-5 100.93 0.14374 0.78125
40.62 -0.00012207 103.81 0.1438 0.76563
45.24 -0.00016022 108.08 0.14386 0.78125
50.19 -0.00018501 110.1 0.14374 0.95313
55.1 -0.00018883 110.46 0.14386 0.80469
59.87 -0.00021553 113.77 0.14374 0.96875
65.74 -0.00025177 116.87 0.1438 0.6875
70.61 -0.00028992 120.3 0.14386 0.64844
75.67 -0.00031853 123.09 0.14386 0.67188
80.63 -0.00032997 123.77 0.14392 0.59375
84.84 -0.00032616 123.5 0.14386 0.60938
90.17 -0.00036812 126.49 0.14392 0.46094
95.43 -0.00037766 127.17 0.14392 0.23438
100.55 -0.00035286 125.2 0.14392 0.30469
105.52 -0.0003357 123.99 0.14392 0.32813
110.74 -0.00033951 124.34 0.14386 0.4375
115.67 -0.00035286 125.42 0.14386 0.28906
120.83 -0.00034332 124.83 0.14392 0.23438
124.87 -0.00026894 118.06 0.14392 0.20313
129.94 -0.00029183 120.55 0.14392 0.125
134.97 -0.0002327 114.92 0.14398 0.10156
140.15 -0.00022125 114.05 0.14392 0.17969
145.31 -0.00019455 111.13 0.14392 0.11719
150.33 -0.00017929 109.81 0.14398 0.023438
155.35 -0.00013924 105.17 0.14398 0.0078126
160.41 -9.5368E-5 100.27 0.14392 0.23438
165.43 -8.7738E-5 99.735 0.14398 0.17969
170.55 -8.5831E-5 99.336 0.14404 0.25781
175.58 -4.1962E-5 94.758 0.14392 0.38281
180.67 -4.3869E-5 94.727 0.14392 0.46094
185.75 -5.7221E-5 96.165 0.14392 0.59375
189.81 -5.5313E-5 96.149 0.14386 0.69532
195.65 -6.6758E-5 97.516 0.14386 0.60938
200.44 -9.1553E-5 100.23 0.1438 0.55469
205.23 -9.7275E-5 101.12 0.14386 0.61719
210.07 -0.00010491 101.59 0.14386 0.5625
215.02 -0.00013352 104.89 0.14392 0.57813
220.8 -0.00013542 105.28 0.14386 0.5625
225.5 -0.00017548 108.94 0.1438 0.59375
230.33 -0.00024414 116.32 0.14374 0.67188
235.29 -0.00022507 114.19 0.14374 0.78125
240.1 -0.00022698 114.66 0.14374 0.82032
244.97 -0.00030518 121.58 0.14374 0.5625
249.86 -0.00029564 121.3 0.14374 0.6875
254.93 -0.00033188 124.45 0.14386 0.60938
259.85 -0.0003624 126.42 0.14374 0.55469
265.19 -0.00032044 122.79 0.14386 0.36719
270.38 -0.00035477 125.75 0.14374 0.38281
275.55 -0.0003624 126 0.14374 0.39063
280.55 -0.00033951 123.77 0.1438 0.25781
285.57 -0.00037956 126.86 0.14374 0.125
290.77 -0.00034142 124.25 0.14374 0.125
295.75 -0.00030518 121.2 0.14374 0.14063
299.81 -0.00027275 118.36 0.14374 0.085938
304.92 -0.00029946 120.84 0.14374 0.023438
310 -0.00025177 117.1 0.14374 0.11719
315.24 -0.00023079 115.31 0.14374 0.046875
320.32 -0.00019264 111.03 0.14374 -0.03125
325.41 -0.00019836 111.34 0.14374 -0.23438
330.43 -0.00019264 111.07 0.14374 -0.21094
335.31 -0.00014305 105.86 0.14374 -0.03125
340.56 -8.0109E-5 98.899 0.1438 0.070313
345.36 -7.248E-5 98.336 0.14368 0.25781
350.51 -4.9591E-5 95.743 0.14368 0.38281
355.65 -7.8202E-5 98.829 0.14374 0.38281
360.33 1.1444E-5 88.446 0.14362 0.60938
0.33 1.1444E-5 88.461 0.14368 0.53907
4.95 1.9074E-5 87.891 0.14368 0.67188
10.74 -2.4796E-5 92.641 0.14368 0.66407
15.51 -3.8147E-6 90.376 0.14374 0.61719
20.33 -4.9591E-5 95.493 0.1438 0.57813
25.03 -6.6758E-5 97.524 0.14374 0.55469
