##Alpha(50mT) X DEG X DEG
0.2 8.5831E-5 89.516 0.45105 -0.35156
5.01 0.0002203 88.766 0.45105 -0.36719
9.78 0.00038719 87.93 0.45117 -0.23438
14.66 0.00056267 86.93 0.45124 -0.3125
20.55 0.00054455 87.016 0.45124 -0.35156
25.1 0.00060177 86.711 0.45124 -0.24219
29.95 0.00074292 85.93 0.45117 -0.26563
34.87 0.00075245 85.899 0.4513 -0.28125
40.29 0.00077916 85.766 0.4513 -0.26563
45.28 0.00081349 85.571 0.45117 -0.21875
49.72 0.00081921 85.571 0.45142 -0.16406
55.38 0.00079346 85.641 0.45136 -0.40625
60.13 0.00074196 85.977 0.45124 -0.21094
64.95 0.00066853 86.352 0.45117 -0.34375
70.47 0.00073243 86.001 0.45154 -0.26563
75.53 0.00047112 87.407 0.45136 -0.26563
80.51 0.00040817 87.758 0.45124 -0.30469
85.78 0.00038719 87.891 0.45142 -0.30469
89.74 0.00023365 88.719 0.45148 -0.28125
95.07 7.4387E-5 89.602 0.45148 -0.32031
100.31 -1.6213E-5 90.086 0.4513 -0.29688
105.56 -0.00011826 90.626 0.45136 -0.23438
109.76 -0.00018692 90.993 0.45148 -0.23438
115.28 -0.00023556 91.297 0.4513 -0.23438
120.24 -0.00021839 91.172 0.45142 -0.1875
125.66 -0.00031758 91.711 0.45124 -0.28125
130.64 -0.00046253 92.516 0.45111 -0.32813
134.96 -0.00031471 91.719 0.45124 -0.24219
139.98 -0.00034428 91.844 0.45136 -0.3125
145.04 -0.00043583 92.336 0.4513 -0.34375
150.13 -0.00032616 91.766 0.45111 -0.29688
155.11 -0.00020218 91.079 0.45136 -0.21094
160.13 -0.00026512 91.407 0.4513 -0.17969
165.31 -0.00013447 90.711 0.45124 -0.25781
170.46 -9.1553E-5 90.501 0.45124 -0.25781
175.41 3.9101E-5 89.766 0.45117 -0.28125
180.5 0.00016403 89.071 0.45124 -0.33594
185.59 0.00032044 88.274 0.45117 -0.24219
189.73 0.00042153 87.711 0.4513 -0.36719
195.59 0.00052071 87.157 0.45111 -0.29688
200.58 0.00059223 86.751 0.45124 -0.22656
204.76 0.00074006 86.001 0.45136 -0.34375
210.64 0.00078869 85.688 0.45136 -0.3125
215.29 0.00082493 85.501 0.45124 -0.25
220 0.00079727 85.719 0.45117 -0.19531
225.07 0.00086117 85.329 0.4513 -0.22656
230.76 0.00079918 85.641 0.45105 -0.125
235.66 0.00078392 85.727 0.4513 -0.35156
240.44 0.00077153 85.813 0.4513 -0.30469
245.47 0.00067521 86.313 0.4513 -0.39063
250.29 0.00063706 86.508 0.45136 -0.15625
255.27 0.0005455 87.008 0.45136 -0.32813
260.31 0.00052739 87.126 0.45136 -0.1875
265.31 0.00037956 87.907 0.45136 -0.20313
270.42 0.00020695 88.891 0.45136 -0.23438
275.43 0.00014019 89.251 0.4513 -0.15625
280.53 -1.3352E-5 90.055 0.45124 -0.30469
285.7 -0.00020504 91.079 0.4513 -0.23438
289.81 -0.00016403 90.907 0.45124 -0.19531
295.59 -0.00025845 91.415 0.4513 -0.14844
299.91 -0.00034142 91.836 0.4513 -0.35156
304.84 -0.0002861 91.563 0.4513 -0.20313
309.79 -0.00040627 92.219 0.45117 -0.34375
315.08 -0.00035858 91.938 0.45111 -0.25
320.33 -0.00045014 92.446 0.45124 -0.30469
325.3 -0.00042916 92.329 0.4513 -0.29688
330.31 -0.00039673 92.188 0.45111 -0.3125
335.64 -0.00042153 92.251 0.45117 -0.28125
340.66 -0.00031662 91.704 0.45117 -0.40625
345.61 -0.00017262 90.946 0.45111 -0.42188
350.69 -0.00011063 90.61 0.45111 -0.23438
354.75 -6.9619E-5 90.36 0.45111 -0.25
360.21 7.6295E-6 89.985 0.45117 -0.34375
0.2 0.00011253 89.376 0.45117 -0.23438
5.01 0.00025559 88.618 0.45111 -0.36719
9.78 0.00030422 88.313 0.45124 -0.375
14.66 0.00039196 87.86 0.45124 -0.39063
20.55 0.00053311 87.102 0.4513 -0.32031
25.1 0.00053597 87.071 0.45148 -0.27344
29.95 0.00063897 86.501 0.45124 -0.34375
34.87 0.00072861 86.055 0.4513 -0.34375
40.29 0.00070095 86.157 0.45117 -0.32031
45.28 0.00072957 86.016 0.45136 -0.3125
49.72 0.00071145 86.141 0.4513 -0.28906
55.38 0.00068665 86.29 0.45136 -0.21094
60.13 0.0007124 86.102 0.45148 -0.23438
64.95 0.00065708 86.376 0.45136 -0.21094
70.47 0.00055981 86.961 0.45136 -0.23438
75.53 0.00053597 87.063 0.45142 -0.14844
80.51 0.00041485 87.727 0.45148 -0.23438
85.78 0.0002079 88.844 0.45136 -0.3125
89.74 0.00017452 89.055 0.45148 -0.14844
95.07 7.4387E-5 89.586 0.45154 -0.21094
100.31 -2.861E-6 89.993 0.45148 -0.25
105.56 -0.00016213 90.883 0.45154 -0.25
109.76 -0.00015164 90.813 0.45136 -0.30469
115.28 -0.00024414 91.305 0.45154 -0.14844
120.24 -0.00037861 92.055 0.4513 -0.22656
125.66 -0.00036621 92.001 0.45148 -0.23438
130.64 -0.00035 91.883 0.4513 -0.15625
134.96 -0.0004282 92.305 0.45124 -0.13281
139.98 -0.00048256 92.618 0.45124 -0.34375
145.04 -0.00038719 92.094 0.45124 -0.29688
150.13 -0.00038719 92.079 0.45117 -0.35156
155.11 -0.00036812 91.993 0.45124 -0.35156
160.13 -0.00026798 91.454 0.4513 -0.28906
165.31 -0.00023937 91.266 0.4513 -0.28906
170.46 -0.00018501 90.985 0.45117 -0.24219
175.41 -5.3406E-5 90.282 0.45117 -0.22656
180.5 0.00012016 89.336 0.4513 -0.28125
185.59 0.00032711 88.18 0.45136 -0.34375
189.73 0.0003357 88.172 0.45124 -0.3125
195.59 0.00052834 87.094 0.4513 -0.25781
200.58 0.00059891 86.735 0.4513 -0.34375
204.76 0.00065041 86.438 0.45117 -0.32031
210.64 0.00076771 85.829 0.45124 -0.28125
215.29 0.00075531 85.883 0.45136 -0.23438
220 0.00074673 85.907 0.4513 -0.34375
225.07 0.00082493 85.532 0.4513 -0.38281
230.76 0.00077439 85.774 0.4513 -0.33594
235.66 0.00080586 85.602 0.45148 -0.30469
240.44 0.0007658 85.805 0.45136 -0.19531
245.47 0.00067616 86.336 0.45136 -0.1875
250.29 0.00065804 86.438 0.45136 -0.26563
255.27 0.0005312 87.086 0.45124 -0.13281
260.31 0.00033856 88.18 0.45124 -0.23438
265.31 0.00034428 88.133 0.45136 -0.25
270.42 0.00012589 89.29 0.4513 -0.26563
275.43 1.6213E-5 89.883 0.4513 -0.26563
280.53 2.0027E-5 89.899 0.4513 -0.19531
285.7 -0.00011826 90.633 0.4513 -0.17188
289.81 -0.00020409 91.102 0.4513 -0.15625
295.59 -0.00027752 91.516 0.45117 -0.1875
299.91 -0.00032425 91.774 0.45111 -0.16406
304.84 -0.00032616 91.758 0.4513 -0.20313
309.79 -0.00042248 92.266 0.45111 -0.28906
315.08 -0.00049115 92.68 0.45124 -0.23438
320.33 -0.00043488 92.36 0.45117 -0.23438
325.3 -0.00045681 92.438 0.45111 -0.10156
330.31 -0.00042534 92.297 0.45124 -0.14063
335.64 -0.00035954 91.961 0.45111 -0.070313
340.66 -0.00034237 91.844 0.45117 -0.21875
345.61 -0.00030804 91.665 0.45117 -0.13281
350.69 -0.00019074 91.032 0.45117 -0.19531
354.75 -6.9619E-5 90.368 0.45124 -0.17969
360.21 3.0518E-5 89.813 0.45105 -0.1875
0.2 3.624E-5 89.774 0.45117 -0.19531
5.01 9.5368E-5 89.469 0.45111 -0.20313
9.78 0.00025654 88.602 0.45111 -0.21875
14.66 0.00044632 87.555 0.45117 -0.1875
