##Alpha(50mT) X DEG X DEG
0.2 -7.9155E-5 90.321 0.44727 -0.82813
5.01 -0.00013256 90.571 0.44727 -0.90625
9.78 -0.00013733 90.594 0.44733 -0.92969
14.66 -0.00028229 91.235 0.44727 -0.83594
20.55 -0.00030327 91.313 0.44733 -0.9375
25.1 -0.00042248 91.829 0.44715 -0.91407
29.95 -0.0004921 92.126 0.44727 -0.95313
34.87 -0.00056744 92.438 0.44721 -0.80469
40.29 -0.00067997 92.961 0.44727 -0.82032
45.28 -0.0007267 93.149 0.44715 -0.85938
49.72 -0.00089169 93.868 0.44721 -0.90625
55.38 -0.00096608 94.211 0.44721 -0.85938
60.13 -0.0011158 94.86 0.44727 -0.85157
64.95 -0.001298 95.61 0.44721 -0.85938
70.47 -0.0013418 95.829 0.44721 -0.84375
75.53 -0.0013914 96.032 0.44708 -0.77344
80.51 -0.0014982 96.485 0.44715 -0.86719
85.78 -0.0014715 96.368 0.44715 -0.8125
89.74 -0.0015049 96.54 0.44721 -0.875
95.07 -0.0015078 96.532 0.44721 -0.82813
100.31 -0.0015068 96.501 0.44715 -0.89063
105.56 -0.0014429 96.235 0.44715 -0.78125
109.76 -0.0013914 96.032 0.44715 -0.91407
115.28 -0.0013142 95.696 0.44721 -0.89844
120.24 -0.001296 95.618 0.44715 -0.875
125.66 -0.0012074 95.258 0.44721 -0.98438
130.64 -0.0010595 94.61 0.44715 -0.84375
134.96 -0.0010748 94.641 0.44727 -0.85938
139.98 -0.00089646 93.899 0.44715 -0.83594
145.04 -0.00075913 93.313 0.44715 -0.90625
150.13 -0.00076676 93.305 0.44727 -0.9375
155.11 -0.00062275 92.68 0.44715 -0.75
160.13 -0.00049878 92.172 0.44727 -0.8125
165.31 -0.00045204 91.954 0.44721 -0.875
170.46 -0.00033188 91.407 0.44727 -0.85938
175.41 -0.00024605 91.071 0.44715 -0.75782
180.5 -0.00018883 90.813 0.44708 -0.85938
185.59 -0.00024891 91.071 0.44727 -0.90625
189.73 -0.00033188 91.446 0.44733 -0.91407
195.59 -0.00050164 92.18 0.44727 -0.98438
200.58 -0.0005827 92.516 0.44721 -0.98438
204.76 -0.00061608 92.672 0.44727 -1.0469
210.64 -0.0007124 93.11 0.44721 -0.88282
215.29 -0.00081539 93.516 0.44721 -0.85157
220 -0.00089455 93.891 0.44721 -0.9375
225.07 -0.00093747 94.094 0.44727 -0.89844
230.76 -0.0010624 94.641 0.44721 -0.83594
235.66 -0.0010748 94.688 0.44715 -0.82032
240.44 -0.0012169 95.282 0.44721 -0.88282
245.47 -0.001298 95.649 0.44708 -0.75782
250.29 -0.0013762 95.985 0.44708 -0.80469
255.27 -0.0015507 96.743 0.44708 -0.75
260.31 -0.0015821 96.844 0.44715 -0.91407
265.31 -0.0017595 97.594 0.44715 -0.90625
270.42 -0.0016375 97.118 0.44715 -0.72657
275.43 -0.0017538 97.563 0.44715 -0.90625
280.53 -0.0016642 97.196 0.44708 -0.84375
285.7 -0.0015755 96.852 0.44715 -0.78125
289.81 -0.0015354 96.649 0.44715 -0.94532
295.59 -0.0013733 95.977 0.44696 -0.77344
299.91 -0.0013552 95.86 0.44708 -0.85938
304.84 -0.0013332 95.782 0.44708 -0.85938
