Alpha(50mT) X DEG X DEG
269.87 0.00046587 -49.5 0.9123 1.4297
264.87 0.0030789 -8.6798 0.91193 1.4219
260.09 0.0034852 -7.7735 0.9112 1.4297
254.93 0.0039587 -6.3907 0.91126 1.4297
249.97 0.0041294 -6.4453 0.91144 1.4297
244.87 0.0044222 -5.6172 0.91132 1.4297
239.88 0.0047083 -5.3985 0.9112 1.4375
235.2 0.0049644 -5.375 0.91126 1.4297
230.31 0.00487 -5.25 0.91138 1.4297
224.9 0.0051709 -4.9063 0.91102 1.4375
220.2 0.0052057 -4.7657 0.91095 1.4375
215.38 0.0053954 -4.6797 0.91126 1.4297
210.34 0.0055385 -4.4766 0.91114 1.4219
204.93 0.0055113 -4.336 0.91089 1.4297
199.85 0.0056701 -4.3516 0.91089 1.4375
194.78 0.0059405 -4.0157 0.91102 1.4297
189.74 0.0061503 -4.0547 0.91156 1.4219
185.55 0.0059819 -3.9844 0.91126 1.4219
180.42 0.0062604 -3.7813 0.91102 1.4297
175.29 0.0062337 -3.875 0.91083 1.4297
170.04 0.0062628 -3.6719 0.91059 1.4297
164.9 0.002399 -11.789 0.91144 1.4297
159.9 0.0022192 -13.102 0.91199 1.4375
154.72 0.0018916 -14.25 0.91199 1.4297
149.48 0.0019913 -14.93 0.91193 1.4297
145.5 0.0015855 -17.797 0.91193 1.4375
139.55 0.0014439 -18.711 0.91163 1.4375
135.97 0.0014095 -20.516 0.91156 1.4375
129.44 0.0013299 -21.602 0.9115 1.4297
124.62 0.00099946 -26.664 0.91169 1.4297
119.7 0.00079918 -32.891 0.91132 1.4297
115.42 0.00054121 -44.36 0.9115 1.4297
109.55 0.00029898 -61.344 0.91156 1.4219
104.54 0.00023508 -66.954 0.91156 1.4219
100.45 3.1948E-5 -86.758 0.9115 1.4297
95.51 0.00018358 -70.907 0.91138 1.4219
90.32 7.1526E-5 -82.922 0.91132 1.4219
84.52 0.0024252 -10.938 0.91071 1.4219
80.48 0.0032473 -8.0938 0.90998 1.4297
74.49 0.0036102 -7.3985 0.90986 1.4297
69.54 0.0036888 -7.4219 0.90979 1.4297
64.56 0.0038896 -6.9219 0.90986 1.4219
59.58 0.0040775 -6.336 0.90979 1.4297
54.58 0.0043183 -6.0938 0.90973 1.4297
49.57 0.0044771 -5.8203 0.90986 1.4297
45.94 0.0042363 -5.9766 0.90973 1.4375
39.82 0.0047679 -5.3516 0.90967 1.4375
34.86 0.0047541 -5.4219 0.90979 1.4375
30.02 0.0047984 -5.4297 0.90998 1.4297
25.11 0.0051165 -4.9141 0.90986 1.4297
20.19 0.0053459 -4.7032 0.91016 1.4297
15.34 0.0054622 -4.6016 0.90992 1.4297
10.3 0.0055123 -4.6563 0.90967 1.4375
5.33 0.0057445 -4.2735 0.9101 1.4297
0.42 0.0056672 -4.3203 0.91016 1.4375
-4.52 0.0057583 -4.1172 0.91004 1.4375
-9.57 0.0059119 -3.8281 0.90998 1.4375
-14.52 0.0022259 -12.086 0.91071 1.4375
-19.73 0.0017972 -14.992 0.91156 1.4375
-25.48 0.0015807 -17.922 0.91156 1.4375
-29.58 0.0015593 -18.235 0.91163 1.4453
-35.46 0.0014796 -19.125 0.91138 1.4453
-39.57 0.0014587 -18.774 0.91144 1.4453
-45.07 0.001205 -22.461 0.91144 1.4453
-50.15 0.0011363 -23.664 0.91132 1.4453
-55.22 0.0010052 -26.352 0.91169 1.4375
