Alpha(50mT) X DEG X DEG
269.87 0.00039339 73.579 0.90332 1.5
264.87 0.0024576 29.836 0.90375 1.5
260.09 0.002749 27.149 0.90455 1.5
254.93 0.002698 27.524 0.90473 1.4922
249.97 0.002367 30.766 0.9043 1.5
244.87 0.0024662 29.649 0.904 1.5
239.88 0.0019589 35.524 0.90442 1.4922
235.2 0.0019398 35.336 0.90412 1.5
230.31 0.0018659 36.578 0.90455 1.4922
224.9 0.0016489 40.539 0.90497 1.4844
220.2 0.0016194 40.367 0.90418 1.4922
215.38 0.0014353 44.164 0.90436 1.4922
210.34 0.0013347 45.844 0.90381 1.4922
204.93 0.0011983 48.625 0.90357 1.5
199.85 0.00095988 54.711 0.90381 1.4922
194.78 0.00078869 59.946 0.90387 1.4922
189.74 0.00066853 63.539 0.90418 1.4922
185.55 0.00040579 72.993 0.90363 1.4922
180.42 0.00036144 74.813 0.90406 1.4844
175.29 4.8638E-5 87.672 0.90357 1.4922
170.04 8.2017E-5 86.344 0.90369 1.4922
164.9 -0.0030584 157.12 0.90326 1.4844
159.9 -0.002645 154 0.90259 1.4844
154.72 -0.0028358 155.77 0.90271 1.4844
149.48 -0.0023542 151.71 0.90265 1.4766
145.5 -0.0022721 150.66 0.9029 1.4688
139.55 -0.002131 148.59 0.90247 1.4766
135.97 -0.00208 148.24 0.90223 1.4922
129.44 -0.0016565 142.06 0.90235 1.4766
124.62 -0.0014072 137.57 0.90253 1.4766
119.7 -0.00173 143.05 0.90168 1.4922
115.42 -0.0014787 138.95 0.90271 1.4688
109.55 -0.0013499 135.84 0.90357 1.4531
104.54 -0.0013375 135.66 0.9029 1.4688
100.45 -0.0011711 132.13 0.90235 1.4844
95.51 -0.00093079 125.72 0.90235 1.4766
90.32 -0.00063515 115.45 0.90204 1.4922
84.52 0.0017834 37.672 0.90277 1.4766
80.48 0.0021734 31.93 0.90345 1.4844
74.49 0.0021978 31.563 0.90406 1.4766
69.54 0.0022159 30.977 0.90363 1.4844
64.56 0.0019403 34.672 0.90387 1.4844
59.58 0.0017481 38.016 0.90357 1.4922
54.58 0.0014253 43.672 0.90406 1.4766
49.57 0.0014053 43.211 0.90448 1.4688
45.94 0.0014463 42.469 0.90418 1.4844
39.82 0.0012131 47.797 0.904 1.4766
34.86 0.0011659 48.594 0.90412 1.4766
30.02 0.0012131 47.055 0.90412 1.4688
25.11 0.0010166 52.899 0.9043 1.4688
20.19 0.0010367 51.649 0.90418 1.4766
15.34 0.00059462 65.829 0.90381 1.4766
10.3 0.00071764 61.844 0.90363 1.4766
5.33 0.00025702 79.11 0.90412 1.4688
0.42 0.00023556 79.688 0.90436 1.4688
-4.52 -7.1049E-5 92.368 0.90387 1.4688
-9.57 -0.00047159 109.55 0.90418 1.4688
-14.52 -0.0032606 159.02 0.9029 1.4766
-19.73 -0.0036416 160.95 0.90155 1.4922
-25.48 -0.0036445 160.64 0.90216 1.4688
-29.58 -0.0036049 160.88 0.90198 1.4844
-35.46 -0.0039296 162.21 0.90186 1.4922
-39.57 -0.0043106 163.6 0.90186 1.4922
-45.07 -0.0042496 163.45 0.90143 1.5
-50.15 -0.0043307 163.7 0.90174 1.4922
-55.22 -0.0037832 161.49 0.90235 1.4844
-59.97 -0.0034676 159.88 0.90247 1.4766
-64.87 -0.0032363 158.66 0.90186 1.4844
-69.8 -0.0030923 157.58 0.90192 1.4766
-74.74 -0.0029392 156.36 0.90149 1.4844
-79.72 -0.003119 157.3 0.90119 1.4922
-84.89 -0.0029297 156.12 0.90149 1.4922
-90.13 -0.00247 152.27 0.90155 1.4922
269.87 -0.002379 151.03 0.90223 1.4688
264.87 -1.4305E-6 90.165 0.90259 1.4766
260.09 2.2888E-5 89.188 0.90308 1.4922
254.93 5.2929E-5 87.961 0.9043 1.4688
249.97 -0.00018549 97.641 0.90418 1.4688
244.87 -7.7725E-5 93.774 0.90473 1.4609
239.88 -0.00013447 95.751 0.90442 1.4609
235.2 -0.00031853 102.84 0.90455 1.4531
230.31 -0.00059271 114 0.904 1.4688
224.9 -0.00047779 110.4 0.90375 1.4766
220.2 -0.00049591 110.73 0.90448 1.4688
215.38 -0.0006938 117.42 0.90406 1.4688
210.34 -0.00098039 126.83 0.90406 1.4688
204.93 -0.0010943 129.51 0.90393 1.4688
199.85 -0.0015974 140.21 0.90375 1.4688
194.78 -0.0015078 139.4 0.9043 1.4609
189.74 -0.0020762 147.31 0.90448 1.4609
185.55 -0.001863 144.83 0.90473 1.4531
180.42 -0.0017166 143.28 0.90448 1.4531
175.29 -0.0019293 146.09 0.90455 1.4609
170.04 -0.0021229 148.34 0.90455 1.4688
164.9 -0.0045834 164.9 0.90357 1.4688
159.9 -0.0048886 165.7 0.90308 1.4688
154.72 -0.0044952 164.23 0.9029 1.4688
149.48 -0.0044627 164.12 0.90265 1.4688
145.5 -0.0042753 163.72 0.90259 1.4688
139.55 -0.0040927 162.95 0.9032 1.4609
135.97 -0.0039244 161.96 0.90302 1.4688
129.44 -0.0038252 161.57 0.90198 1.4844
124.62 -0.0035663 160.5 0.90235 1.4766
119.7 -0.0033651 158.99 0.90296 1.4688
115.42 -0.0032487 158.19 0.90235 1.4766
109.55 -0.0031729 158.27 0.90253 1.4766
104.54 -0.0027509 154.92 0.9029 1.4688
100.45 -0.0024977 152.65 0.90265 1.4766
95.51 -0.0024233 152.38 0.90277 1.4688
90.32 -0.0020533 147.77 0.90351 1.4609
84.52 0.00055886 67.438 0.90418 1.4609
80.48 0.00062895 64.68 0.90387 1.4766
74.49 0.0010433 51.43 0.90448 1.4688
69.54 0.00075531 60.641 0.90485 1.4688
64.56 0.00043011 72.454 0.90436 1.4688
59.58 0.00038147 73.719 0.90467 1.4688
54.58 0.0003953 73.86 0.90491 1.4688
49.57 0.00056887 66.79 0.90516 1.4531
45.94 3.624E-5 88.157 0.90485 1.4609
39.82 4.3869E-5 88.102 0.90491 1.4531
34.86 0.00013018 84.094 0.90485 1.4531
30.02 -0.00014925 96.032 0.90503 1.4453
25.11 -0.00021982 99.54 0.90448 1.4609
20.19 -0.00051213 112.21 0.90455 1.4609
15.34 -0.00039482 106.97 0.90448 1.4688
10.3 -0.00081635 121.79 0.90461 1.4609
5.33 -0.00094319 125.82 0.90448 1.4688
0.42 -0.00072194 119.23 0.90509 1.4531
-4.52 -0.0012703 133.16 0.90479 1.4688
-9.57 -0.001379 137.09 0.90516 1.4609
-14.52 -0.0040379 162.7 0.90436 1.4609
-19.73 -0.0038524 161.95 0.90375 1.4688
-25.48 -0.0035577 160.82 0.90363 1.4688
-29.58 -0.0034838 160.14 0.90375 1.4531
-35.46 -0.0032916 158.88 0.90369 1.4531
-39.57 -0.0034471 160.2 0.904 1.4531
-45.07 -0.0034814 160.31 0.904 1.4531
-50.15 -0.0034852 160.03 0.90406 1.4531
-55.22 -0.0028644 156.65 0.90369 1.4609
-59.97 -0.0027046 155.33 0.90424 1.4453
-64.87 -0.002749 155.16 0.90479 1.4453
-69.8 -0.0022488 150.77 0.904 1.4531
-74.74 -0.0023723 151.66 0.90436 1.4531
-79.72 -0.0023027 151.27 0.90448 1.4453
-84.89 -0.0018749 145.49 0.90412 1.4531
-90.13 -0.0014911 138.95 0.90436 1.4453
269.87 -0.0011926 133.06 0.90418 1.4531
264.87 0.0011015 49.953 0.90485 1.4453
260.09 0.00099755 53.594 0.90546 1.4453
254.93 0.0011444 49.196 0.90552 1.4453
249.97 0.00098563 52.907 0.90528 1.4531
244.87 0.00083304 57.539 0.90461 1.4609
239.88 0.00076247 59.547 0.90503 1.4609
235.2 0.00044823 70.876 0.90516 1.4609
230.31 0.00044155 71.29 0.9054 1.4609
224.9 0.0002408 79.461 0.90522 1.4609
220.2 0.00022459 79.899 0.90503 1.4609
215.38 -4.9591E-5 92.165 0.90503 1.4688
210.34 0.00016499 82.977 0.90522 1.4609
204.93 -0.00017738 97.876 0.90497 1.4688
199.85 -0.0003314 103.57 0.90479 1.4766
194.78 -0.00025892 101.46 0.90528 1.4688
189.74 -0.00067282 117.73 0.90546 1.4688
185.55 -0.00054217 112.89 0.90558 1.4609
180.42 -0.00074911 120.63 0.90564 1.4688
175.29 -0.00087643 124.69 0.90601 1.4609
170.04 -0.0010333 128.7 0.90534 1.4766
164.9 -0.003779 162.18 0.90448 1.4688
159.9 -0.0037661 162.09 0.90406 1.4688
154.72 -0.0035258 160.65 0.90375 1.4688
149.48 -0.0031104 158.45 0.90412 1.4688
145.5 -0.0030294 158.02 0.90393 1.4688
139.55 -0.0032506 159.18 0.90375 1.4688
135.97 -0.0030279 157.66 0.90363 1.4688
129.44 -0.0028043 156.24 0.90357 1.4688
124.62 -0.0028286 156.3 0.90357 1.4688
119.7 -0.0024691 153.34 0.90363 1.4688
115.42 -0.0025716 153.75 0.90375 1.4609
109.55 -0.0024038 152.55 0.90363 1.4688
104.54 -0.0020943 149.31 0.90393 1.4688
