Alpha(50mT) X DEG X DEG
269.87 0.00070286 43.907 0.90766 1.4297
264.87 -0.0016351 158.02 0.90741 1.4219
260.09 -0.0014739 156.81 0.90662 1.4219
254.93 -0.0014958 156.19 0.90638 1.4219
249.97 -0.0012307 153.13 0.90625 1.4297
244.87 -0.0010123 147.52 0.90631 1.4297
239.88 -0.00088644 143.46 0.90625 1.4297
235.2 -0.00071526 136.59 0.90674 1.4219
230.31 -0.00062752 132.81 0.90668 1.4219
224.9 -0.0002904 113.8 0.90662 1.4219
220.2 -0.00027514 112.52 0.90674 1.4219
215.38 -0.00012398 100.79 0.90644 1.4219
210.34 -3.5286E-5 93.032 0.90619 1.4219
204.93 0.00018263 75.126 0.90595 1.4219
199.85 0.00020361 73.204 0.9065 1.4219
194.78 0.00047732 54.571 0.90638 1.4219
189.74 0.00036288 62.313 0.90631 1.4219
185.55 0.00054503 52.172 0.90631 1.4219
180.42 0.00057364 51.266 0.90619 1.4297
175.29 0.0005169 55.047 0.90601 1.4219
170.04 0.000875 39.149 0.90589 1.4297
164.9 0.0036125 12.5 0.90656 1.4297
159.9 0.0033732 13.297 0.90723 1.4297
154.72 0.0033322 12.992 0.90741 1.4219
149.48 0.0031285 14.219 0.90705 1.4297
145.5 0.0031057 14.164 0.90723 1.4297
139.55 0.0030499 14.313 0.90729 1.4297
135.97 0.0029545 14.594 0.90729 1.4297
129.44 0.0029159 14.406 0.90729 1.4297
124.62 0.0026493 15.93 0.90723 1.4297
119.7 0.0026369 15.93 0.90711 1.4219
115.42 0.0023861 17.86 0.90735 1.4297
109.55 0.0022302 18.93 0.90711 1.4375
104.54 0.0020795 19.594 0.90723 1.4297
100.45 0.0023785 17.297 0.90717 1.4297
95.51 0.0019069 21.766 0.90735 1.4219
90.32 0.0015264 26.758 0.90692 1.4375
84.52 -0.00105 146.84 0.90644 1.4375
80.48 -0.0011792 150.09 0.90619 1.4297
74.49 -0.001153 148.99 0.90613 1.4297
69.54 -0.0011697 149.62 0.90631 1.4219
64.56 -0.0011301 149.06 0.90644 1.4297
59.58 -0.00095702 145 0.90674 1.4219
54.58 -0.00078011 138.99 0.90692 1.4141
49.57 -0.00060368 131.54 0.90699 1.4219
45.94 -0.00052214 126.65 0.90692 1.4141
39.82 -0.00036097 116.08 0.90699 1.4141
34.86 -4.7684E-6 91.047 0.9068 1.4219
30.02 -0.00022698 107.63 0.90668 1.4219
25.11 -6.8665E-5 95.11 0.9065 1.4219
20.19 -8.9169E-5 97.18 0.9065 1.4219
15.34 0.00017548 76.547 0.90656 1.4219
10.3 0.0003705 62.102 0.90631 1.4219
5.33 0.00055886 51.867 0.90638 1.4219
0.42 0.00072575 45.492 0.90638 1.4219
-4.52 0.00087595 39.891 0.90638 1.4219
-9.57 0.00083495 41.539 0.90595 1.4219
-14.52 0.0038352 12.047 0.90668 1.4219
-19.73 0.0038233 12.078 0.90723 1.4297
-25.48 0.0038257 11.914 0.90729 1.4297
-29.58 0.0037642 11.727 0.9076 1.4219
-35.46 0.0037637 11.703 0.90754 1.4219
-39.57 0.0036092 12.07 0.90778 1.4219
-45.07 0.0034666 12.234 0.90754 1.4219
-50.15 0.0031977 13.68 0.9076 1.4219
-55.22 0.0031839 13.625 0.9079 1.4219
-59.97 0.0029497 14.82 0.9076 1.4219
-64.87 0.0029945 14.25 0.90778 1.4219
-69.8 0.0028029 15.524 0.90784 1.4219
-74.74 0.0024486 17.547 0.90778 1.4219
-79.72 0.0022268 18.805 0.90802 1.4219
-84.89 0.0018854 22.57 0.90796 1.4219
-90.13 0.0016732 24.149 0.90772 1.4219
269.87 0.0015164 26.477 0.90772 1.4219
264.87 -0.00086689 140.95 0.90705 1.4219
260.09 -0.00096226 143.51 0.90638 1.4219
254.93 -0.00096608 142.99 0.90638 1.4219
249.97 -0.00069332 133.68 0.90638 1.4219
244.87 -0.00055313 128.02 0.90619 1.4219
239.88 -0.00019217 105.92 0.90644 1.4141
235.2 9.5368E-7 89.274 0.90668 1.4219
230.31 -0.00012445 98.336 0.90656 1.4219
224.9 0.00021076 74.055 0.90619 1.4219
220.2 0.00056172 51.485 0.90631 1.4219
